t              SphericalCavity.fdtd_Point probe_Ez_50_25_50.dat
   0.11281375071614530E-006  -0.494259701E-003
   0.11283223871200176E-006  -0.420426135E-003
   0.11285072670785823E-006  -0.344095490E-003
   0.11286921470371469E-006  -0.268499920E-003
   0.11288770269957116E-006  -0.196426001E-003
   0.11290619069542762E-006  -0.130147237E-003
   0.11292467869128409E-006  -0.715239730E-004
   0.11294316668714055E-006  -0.220069305E-004
   0.11296165468299701E-006   0.175628011E-004
   0.11298014267885348E-006   0.470152772E-004
   0.11299863067470994E-006   0.666305859E-004
   0.11301711867056641E-006   0.770212646E-004
   0.11303560666642287E-006   0.792648643E-004
   0.11305409466227934E-006   0.748801031E-004
   0.11307258265813580E-006   0.655202966E-004
   0.11309107065399226E-006   0.527939264E-004
   0.11310955864984873E-006   0.383204424E-004
   0.11312804664570519E-006   0.236573469E-004
   0.11314653464156166E-006   0.100428661E-004
   0.11316502263741812E-006  -0.170877593E-005
   0.11318351063327459E-006  -0.111067457E-004
   0.11320199862913105E-006  -0.179405233E-004
   0.11322048662498752E-006  -0.223380539E-004
   0.11323897462084398E-006  -0.247363387E-004
   0.11325746261670044E-006  -0.257204683E-004
   0.11327595061255691E-006  -0.258885975E-004
   0.11329443860841337E-006  -0.258651144E-004
   0.11331292660426984E-006  -0.263804759E-004
   0.11333141460012630E-006  -0.282071578E-004
   0.11334990259598277E-006  -0.319409846E-004
   0.11336839059183923E-006  -0.379146004E-004
   0.11338687858769569E-006  -0.463616052E-004
   0.11340536658355216E-006  -0.575287704E-004
   0.11342385457940862E-006  -0.715470014E-004
   0.11344234257526509E-006  -0.883416651E-004
   0.11346083057112155E-006  -0.107792468E-003
   0.11347931856697802E-006  -0.129885855E-003
   0.11349780656283448E-006  -0.154618363E-003
   0.11351629455869094E-006  -0.181821466E-003
   0.11353478255454741E-006  -0.211147912E-003
   0.11355327055040387E-006  -0.242178488E-003
   0.11357175854626034E-006  -0.274449761E-003
   0.11359024654211680E-006  -0.307297392E-003
   0.11360873453797327E-006  -0.339650025E-003
   0.11362722253382973E-006  -0.370041875E-003
   0.11364571052968619E-006  -0.396836345E-003
   0.11366419852554266E-006  -0.418298616E-003
   0.11368268652139912E-006  -0.432406465E-003
   0.11370117451725559E-006  -0.436813832E-003
   0.11371966251311205E-006  -0.429187348E-003
   0.11373815050896852E-006  -0.407530752E-003
   0.11375663850482498E-006  -0.370204682E-003
   0.11377512650068144E-006  -0.315909798E-003
   0.11379361449653791E-006  -0.243867922E-003
   0.11381210249239437E-006  -0.154033391E-003
   0.11383059048825084E-006  -0.472401880E-004
   0.11384907848410730E-006   0.745792931E-004
   0.11386756647996377E-006   0.208209618E-003
   0.11388605447582023E-006   0.349292357E-003
   0.11390454247167670E-006   0.492675463E-003
   0.11392303046753316E-006   0.632574956E-003
   0.11394151846338962E-006   0.762601150E-003
   0.11396000645924609E-006   0.876101200E-003
   0.11397849445510255E-006   0.966830296E-003
   0.11399698245095902E-006   0.102939608E-002
   0.11401547044681548E-006   0.105927628E-002
   0.11403395844267195E-006   0.105296483E-002
   0.11405244643852841E-006   0.100860908E-002
   0.11407093443438487E-006   0.926579698E-003
   0.11408942243024134E-006   0.809377874E-003
   0.11410791042609780E-006   0.661257654E-003
   0.11412639842195427E-006   0.488177757E-003
   0.11414488641781073E-006   0.297808496E-003
   0.11416337441366720E-006   0.990441913E-004
   0.11418186240952366E-006  -0.987108215E-004
   0.11420035040538012E-006  -0.286016671E-003
   0.11421883840123659E-006  -0.453927671E-003
   0.11423732639709305E-006  -0.594854413E-003
   0.11425581439294952E-006  -0.703163620E-003
   0.11427430238880598E-006  -0.775057997E-003
   0.11429279038466245E-006  -0.808329321E-003
   0.11431127838051891E-006  -0.802557392E-003
   0.11432976637637537E-006  -0.759340473E-003
   0.11434825437223184E-006  -0.682067417E-003
   0.11436674236808830E-006  -0.575505255E-003
   0.11438523036394477E-006  -0.445537094E-003
   0.11440371835980123E-006  -0.298867206E-003
   0.11442220635565770E-006  -0.142562654E-003
   0.11444069435151416E-006   0.163343502E-004
   0.11445918234737062E-006   0.171034946E-003
   0.11447767034322709E-006   0.315280806E-003
   0.11449615833908355E-006   0.443721859E-003
   0.11451464633494002E-006   0.552207814E-003
   0.11453313433079648E-006   0.637910620E-003
   0.11455162232665295E-006   0.699345896E-003
   0.11457011032250941E-006   0.736278133E-003
   0.11458859831836588E-006   0.749457045E-003
   0.11460708631422234E-006   0.740347197E-003
   0.11462557431007880E-006   0.711102446E-003
   0.11464406230593527E-006   0.664690626E-003
   0.11466255030179173E-006   0.604784524E-003
   0.11468103829764820E-006   0.535368512E-003
   0.11469952629350466E-006   0.460433657E-003
   0.11471801428936113E-006   0.383848324E-003
   0.11473650228521759E-006   0.309062161E-003
   0.11475499028107405E-006   0.238659020E-003
   0.11477347827693052E-006   0.174258967E-003
   0.11479196627278698E-006   0.116839394E-003
   0.11481045426864345E-006   0.669487854E-004
   0.11482894226449991E-006   0.246223935E-004
   0.11484743026035638E-006  -0.106367443E-004
   0.11486591825621284E-006  -0.396631403E-004
   0.11488440625206930E-006  -0.634574390E-004
   0.11490289424792577E-006  -0.831377256E-004
   0.11492138224378223E-006  -0.999299664E-004
   0.11493987023963870E-006  -0.115197479E-003
   0.11495835823549516E-006  -0.130472035E-003
   0.11497684623135163E-006  -0.147350365E-003
   0.11499533422720809E-006  -0.167280014E-003
   0.11501382222306455E-006  -0.191394269E-003
   0.11503231021892102E-006  -0.220446294E-003
   0.11505079821477748E-006  -0.254844635E-003
   0.11506928621063395E-006  -0.294802245E-003
   0.11508777420649041E-006  -0.340438099E-003
   0.11510626220234688E-006  -0.391655776E-003
   0.11512475019820334E-006  -0.447961967E-003
   0.11514323819405980E-006  -0.508463243E-003
   0.11516172618991627E-006  -0.571903714E-003
   0.11518021418577273E-006  -0.636533950E-003
   0.11519870218162920E-006  -0.700001023E-003
   0.11521719017748566E-006  -0.759521965E-003
   0.11523567817334213E-006  -0.812189886E-003
   0.11525416616919859E-006  -0.855088874E-003
   0.11527265416505506E-006  -0.885232585E-003
   0.11529114216091152E-006  -0.899632287E-003
   0.11530963015676798E-006  -0.895615376E-003
   0.11532811815262445E-006  -0.871132128E-003
   0.11534660614848091E-006  -0.824793009E-003
   0.11536509414433738E-006  -0.755815243E-003
   0.11538358214019384E-006  -0.664200052E-003
   0.11540207013605031E-006  -0.551026198E-003
   0.11542055813190677E-006  -0.418506621E-003
   0.11543904612776323E-006  -0.269833370E-003
   0.11545753412361970E-006  -0.109064058E-003
   0.11547602211947616E-006   0.589902047E-004
   0.11549451011533263E-006   0.229028708E-003
   0.11551299811118909E-006   0.395568088E-003
   0.11553148610704556E-006   0.553201768E-003
   0.11554997410290202E-006   0.696940930E-003
   0.11556846209875848E-006   0.822581234E-003
   0.11558695009461495E-006   0.926808512E-003
   0.11560543809047141E-006   0.100709999E-002
   0.11562392608632788E-006   0.106181949E-002
   0.11564241408218434E-006   0.109055289E-002
   0.11566090207804081E-006   0.109424570E-002
   0.11567939007389727E-006   0.107488711E-002
   0.11569787806975373E-006   0.103502558E-002
   0.11571636606561020E-006   0.977510703E-003
   0.11573485406146666E-006   0.905468944E-003
   0.11575334205732313E-006   0.822200847E-003
   0.11577183005317959E-006   0.730879721E-003
   0.11579031804903606E-006   0.634302211E-003
   0.11580880604489252E-006   0.534874096E-003
   0.11582729404074898E-006   0.434648449E-003
   0.11584578203660545E-006   0.335238117E-003
   0.11586427003246191E-006   0.237750821E-003
   0.11588275802831838E-006   0.142900564E-003
   0.11590124602417484E-006   0.511963372E-004
   0.11591973402003131E-006  -0.368804540E-004
   0.11593822201588777E-006  -0.120674791E-003
   0.11595671001174424E-006  -0.199238508E-003
   0.11597519800760070E-006  -0.271466211E-003
   0.11599368600345716E-006  -0.336335564E-003
   0.11601217399931363E-006  -0.392906659E-003
   0.11603066199517009E-006  -0.440098782E-003
   0.11604914999102656E-006  -0.476642424E-003
   0.11606763798688302E-006  -0.501381990E-003
   0.11608612598273949E-006  -0.513619860E-003
   0.11610461397859595E-006  -0.513169274E-003
   0.11612310197445241E-006  -0.500213180E-003
   0.11614158997030888E-006  -0.475291279E-003
   0.11616007796616534E-006  -0.439466530E-003
   0.11617856596202181E-006  -0.394432864E-003
   0.11619705395787827E-006  -0.342417276E-003
   0.11621554195373474E-006  -0.285960268E-003
   0.11623402994959120E-006  -0.227698314E-003
   0.11625251794544766E-006  -0.170207466E-003
   0.11627100594130413E-006  -0.115919785E-003
   0.11628949393716059E-006  -0.670462978E-004
   0.11630798193301706E-006  -0.254224469E-004
   0.11632646992887352E-006   0.767274832E-005
   0.11634495792472999E-006   0.315868419E-004
   0.11636344592058645E-006   0.462392745E-004
   0.11638193391644291E-006   0.520518915E-004
   0.11640042191229938E-006   0.499302914E-004
   0.11641890990815584E-006   0.412545487E-004
   0.11643739790401231E-006   0.277784711E-004
   0.11645588589986877E-006   0.113760107E-004
   0.11647437389572524E-006  -0.626041947E-005
   0.11649286189158170E-006  -0.237758122E-004
   0.11651134988743816E-006  -0.401553771E-004
   0.11652983788329463E-006  -0.547457821E-004
   0.11654832587915109E-006  -0.673200047E-004
   0.11656681387500756E-006  -0.780242408E-004
   0.11658530187086402E-006  -0.871766460E-004
   0.11660378986672049E-006  -0.950891917E-004
   0.11662227786257695E-006  -0.102015540E-003
   0.11664076585843342E-006  -0.108162734E-003
   0.11665925385428988E-006  -0.113695300E-003
   0.11667774185014634E-006  -0.118735952E-003
   0.11669622984600281E-006  -0.123397418E-003
   0.11671471784185927E-006  -0.127822568E-003
   0.11673320583771574E-006  -0.132152854E-003
   0.11675169383357220E-006  -0.136437389E-003
   0.11677018182942867E-006  -0.140654796E-003
   0.11678866982528513E-006  -0.144916092E-003
   0.11680715782114159E-006  -0.149624189E-003
   0.11682564581699806E-006  -0.155401256E-003
   0.11684413381285452E-006  -0.162934710E-003
   0.11686262180871099E-006  -0.172927685E-003
   0.11688110980456745E-006  -0.186041536E-003
   0.11689959780042392E-006  -0.202693525E-003
   0.11691808579628038E-006  -0.222863571E-003
   0.11693657379213684E-006  -0.246101117E-003
   0.11695506178799331E-006  -0.271631317E-003
   0.11697354978384977E-006  -0.298359053E-003
   0.11699203777970624E-006  -0.324807013E-003
   0.11701052577556270E-006  -0.349165872E-003
   0.11702901377141917E-006  -0.369458605E-003
   0.11704750176727563E-006  -0.383650331E-003
   0.11706598976313209E-006  -0.389678520E-003
   0.11708447775898856E-006  -0.385550695E-003
   0.11710296575484502E-006  -0.369511195E-003
   0.11712145375070149E-006  -0.340102124E-003
   0.11713994174655795E-006  -0.296154612E-003
   0.11715842974241442E-006  -0.236952445E-003
   0.11717691773827088E-006  -0.162518234E-003
   0.11719540573412734E-006  -0.736979564E-004
   0.11721389372998381E-006   0.279520391E-004
   0.11723238172584027E-006   0.140142045E-003
   0.11725086972169674E-006   0.259666296E-003
   0.11726935771755320E-006   0.382373226E-003
   0.11728784571340967E-006   0.503357325E-003
   0.11730633370926613E-006   0.617183454E-003
   0.11732482170512260E-006   0.718136260E-003
   0.11734330970097906E-006   0.800580485E-003
   0.11736179769683552E-006   0.859310036E-003
   0.11738028569269199E-006   0.889799790E-003
   0.11739877368854845E-006   0.888528884E-003
   0.11741726168440492E-006   0.853415404E-003
   0.11743574968026138E-006   0.784077158E-003
   0.11745423767611785E-006   0.681810023E-003
   0.11747272567197431E-006   0.549571880E-003
   0.11749121366783077E-006   0.392095419E-003
   0.11750970166368724E-006   0.215815802E-003
   0.11752818965954370E-006   0.284239068E-004
   0.11754667765540017E-006  -0.161673044E-003
   0.11756516565125663E-006  -0.345728418E-003
   0.11758365364711310E-006  -0.515021442E-003
   0.11760214164296956E-006  -0.661374361E-003
   0.11762062963882602E-006  -0.777667097E-003
   0.11763911763468249E-006  -0.858204556E-003
   0.11765760563053895E-006  -0.899031060E-003
   0.11767609362639542E-006  -0.898198981E-003
   0.11769458162225188E-006  -0.855807390E-003
   0.11771306961810835E-006  -0.773839303E-003
   0.11773155761396481E-006  -0.656074204E-003
   0.11775004560982127E-006  -0.508091063E-003
   0.11776853360567774E-006  -0.337040052E-003
   0.11778702160153420E-006  -0.151079512E-003
   0.11780550959739067E-006   0.412302179E-004
   0.11782399759324713E-006   0.231350612E-003
   0.11784248558910360E-006   0.411108340E-003
   0.11786097358496006E-006   0.573111349E-003
   0.11787946158081652E-006   0.711198489E-003
   0.11789794957667299E-006   0.820780755E-003
   0.11791643757252945E-006   0.899011851E-003
   0.11793492556838592E-006   0.944841595E-003
   0.11795341356424238E-006   0.958992983E-003
   0.11797190156009885E-006   0.943795894E-003
   0.11799038955595531E-006   0.902845059E-003
   0.11800887755181177E-006   0.840601162E-003
   0.11802736554766824E-006   0.762023381E-003
   0.11804585354352470E-006   0.672169845E-003
   0.11806434153938117E-006   0.575806480E-003
   0.11808282953523763E-006   0.477230875E-003
   0.11810131753109410E-006   0.380305049E-003
   0.11811980552695056E-006   0.288411276E-003
   0.11813829352280703E-006   0.204245633E-003
   0.11815678151866349E-006   0.129674037E-003
   0.11817526951451995E-006   0.657525015E-004
   0.11819375751037642E-006   0.127848616E-004
   0.11821224550623288E-006  -0.296234248E-004
   0.11823073350208935E-006  -0.624676468E-004
   0.11824922149794581E-006  -0.872450328E-004
   0.11826770949380228E-006  -0.105862833E-003
   0.11828619748965874E-006  -0.120467652E-003
   0.11830468548551520E-006  -0.133245761E-003
   0.11832317348137167E-006  -0.146331877E-003
   0.11834166147722813E-006  -0.161757765E-003
   0.11836014947308460E-006  -0.181315772E-003
   0.11837863746894106E-006  -0.206432349E-003
   0.11839712546479753E-006  -0.238119319E-003
   0.11841561346065399E-006  -0.276863371E-003
   0.11843410145651045E-006  -0.322488719E-003
   0.11845258945236692E-006  -0.374251569E-003
   0.11847107744822338E-006  -0.431099877E-003
   0.11848956544407985E-006  -0.491743092E-003
   0.11850805343993631E-006  -0.554562721E-003
   0.11852654143579278E-006  -0.617700804E-003
   0.11854502943164924E-006  -0.679262914E-003
   0.11856351742750570E-006  -0.737303693E-003
   0.11858200542336217E-006  -0.789673242E-003
   0.11860049341921863E-006  -0.834038074E-003
   0.11861898141507510E-006  -0.868026225E-003
   0.11863746941093156E-006  -0.889268995E-003
   0.11865595740678803E-006  -0.895398320E-003
   0.11867444540264449E-006  -0.884155568E-003
   0.11869293339850095E-006  -0.853542879E-003
   0.11871142139435742E-006  -0.801916991E-003
   0.11872990939021388E-006  -0.728098676E-003
   0.11874839738607035E-006  -0.631595613E-003
   0.11876688538192681E-006  -0.512909668E-003
   0.11878537337778328E-006  -0.373782299E-003
   0.11880386137363974E-006  -0.217201727E-003
   0.11882234936949621E-006  -0.471714739E-004
   0.11884083736535267E-006   0.131513865E-003
   0.11885932536120913E-006   0.313349796E-003
   0.11887781335706560E-006   0.492268067E-003
   0.11889630135292206E-006   0.662012375E-003
   0.11891478934877853E-006   0.816560816E-003
   0.11893327734463499E-006   0.950421032E-003
   0.11895176534049146E-006   0.105890434E-002
   0.11897025333634792E-006   0.113843801E-002
   0.11898874133220438E-006   0.118674617E-002
   0.11900722932806085E-006   0.120285677E-002
   0.11902571732391731E-006   0.118713861E-002
   0.11904420531977378E-006   0.114142557E-002
   0.11906269331563024E-006   0.106899254E-002
