t              SphericalCavity.fdtd_Point probe_Ey_50_25_50.dat
   0.72103183840210860E-007  -0.213110725E-004
   0.72121671836067325E-007  -0.246785075E-004
   0.72140159831923789E-007  -0.271939116E-004
   0.72158647827780253E-007  -0.288326719E-004
   0.72177135823636718E-007  -0.295878999E-004
   0.72195623819493182E-007  -0.295560694E-004
   0.72214111815349646E-007  -0.288876181E-004
   0.72232599811206111E-007  -0.275821421E-004
   0.72251087807062575E-007  -0.254990500E-004
   0.72269575802919039E-007  -0.226321699E-004
   0.72288063798775504E-007  -0.191689051E-004
   0.72306551794631968E-007  -0.152104385E-004
   0.72325039790488432E-007  -0.106643420E-004
   0.72343527786344897E-007  -0.551658695E-005
   0.72362015782201361E-007  -0.582167559E-008
   0.72380503778057825E-007   0.558686088E-005
   0.72398991773914290E-007   0.111593381E-004
   0.72417479769770754E-007   0.166910686E-004
   0.72435967765627218E-007   0.220530783E-004
   0.72454455761483683E-007   0.270340443E-004
   0.72472943757340147E-007   0.314926656E-004
   0.72491431753196611E-007   0.353921278E-004
   0.72509919749053076E-007   0.387035543E-004
   0.72528407744909540E-007   0.413336202E-004
   0.72546895740766004E-007   0.431562694E-004
   0.72565383736622469E-007   0.440995136E-004
   0.72583871732478933E-007   0.441886950E-004
   0.72602359728335397E-007   0.434852009E-004
   0.72620847724191862E-007   0.419835051E-004
   0.72639335720048326E-007   0.396138203E-004
   0.72657823715904790E-007   0.363623585E-004
   0.72676311711761254E-007   0.323283384E-004
   0.72694799707617719E-007   0.276365881E-004
   0.72713287703474183E-007   0.223787047E-004
   0.72731775699330647E-007   0.166887767E-004
   0.72750263695187112E-007   0.107882124E-004
   0.72768751691043576E-007   0.489435843E-005
   0.72787239686900040E-007  -0.843436283E-006
   0.72805727682756505E-007  -0.629268334E-005
   0.72824215678612969E-007  -0.113358901E-004
   0.72842703674469433E-007  -0.159623087E-004
   0.72861191670325898E-007  -0.202573738E-004
   0.72879679666182362E-007  -0.242679998E-004
   0.72898167662038826E-007  -0.279757805E-004
   0.72916655657895291E-007  -0.314149293E-004
   0.72935143653751755E-007  -0.346994420E-004
   0.72953631649608219E-007  -0.378867189E-004
   0.72972119645464684E-007  -0.408688720E-004
   0.72990607641321148E-007  -0.434062640E-004
   0.73009095637177612E-007  -0.452350869E-004
   0.73027583633034077E-007  -0.461720738E-004
   0.73046071628890541E-007  -0.461559248E-004
   0.73064559624747005E-007  -0.451670312E-004
   0.73083047620603470E-007  -0.431118860E-004
   0.73101535616459934E-007  -0.398703232E-004
   0.73120023612316398E-007  -0.354973308E-004
   0.73138511608172863E-007  -0.303105080E-004
   0.73156999604029327E-007  -0.247324679E-004
   0.73175487599885791E-007  -0.190988012E-004
   0.73193975595742256E-007  -0.136391163E-004
   0.73212463591598720E-007  -0.854061000E-005
   0.73230951587455184E-007  -0.393790970E-005
   0.73249439583311649E-007   0.112773250E-006
   0.73267927579168113E-007   0.358331135E-005
   0.73286415575024577E-007   0.644039665E-005
   0.73304903570881041E-007   0.870147778E-005
   0.73323391566737506E-007   0.104552055E-004
   0.73341879562593970E-007   0.117853724E-004
   0.73360367558450434E-007   0.127433814E-004
   0.73378855554306899E-007   0.134037027E-004
   0.73397343550163363E-007   0.138401401E-004
   0.73415831546019827E-007   0.140413749E-004
   0.73434319541876292E-007   0.139759823E-004
   0.73452807537732756E-007   0.137432853E-004
   0.73471295533589220E-007   0.135349692E-004
   0.73489783529445685E-007   0.134616494E-004
   0.73508271525302149E-007   0.135442906E-004
   0.73526759521158613E-007   0.138423648E-004
   0.73545247517015078E-007   0.144597880E-004
   0.73563735512871542E-007   0.154611644E-004
   0.73582223508728006E-007   0.168959432E-004
   0.73600711504584471E-007   0.188459617E-004
   0.73619199500440935E-007   0.213224866E-004
   0.73637687496297399E-007   0.241415673E-004
   0.73656175492153864E-007   0.269844786E-004
   0.73674663488010328E-007   0.295596383E-004
   0.73693151483866792E-007   0.316696533E-004
   0.73711639479723257E-007   0.331867996E-004
   0.73730127475579721E-007   0.340447805E-004
   0.73748615471436185E-007   0.342432832E-004
   0.73767103467292650E-007   0.337990969E-004
   0.73785591463149114E-007   0.326770787E-004
   0.73804079459005578E-007   0.308062226E-004
   0.73822567454862043E-007   0.281785797E-004
   0.73841055450718507E-007   0.248819088E-004
   0.73859543446574971E-007   0.209990867E-004
   0.73878031442431435E-007   0.165373349E-004
   0.73896519438287900E-007   0.115342900E-004
   0.73915007434144364E-007   0.620362925E-005
   0.73933495430000828E-007   0.896215170E-006
   0.73951983425857293E-007  -0.407672269E-005
   0.73970471421713757E-007  -0.852264384E-005
   0.73988959417570221E-007  -0.122826823E-004
   0.74007447413426686E-007  -0.151680033E-004
   0.74025935409283150E-007  -0.170614167E-004
   0.74044423405139614E-007  -0.180406332E-004
   0.74062911400996079E-007  -0.182825643E-004
   0.74081399396852543E-007  -0.178314931E-004
   0.74099887392709007E-007  -0.165849506E-004
   0.74118375388565472E-007  -0.145363829E-004
   0.74136863384421936E-007  -0.118824973E-004
   0.74155351380278400E-007  -0.884639212E-005
   0.74173839376134865E-007  -0.556323721E-005
   0.74192327371991329E-007  -0.219675303E-005
   0.74210815367847793E-007   0.100784564E-005
   0.74229303363704258E-007   0.385778367E-005
   0.74247791359560722E-007   0.626255314E-005
   0.74266279355417186E-007   0.813005045E-005
   0.74284767351273651E-007   0.934754462E-005
   0.74303255347130115E-007   0.985162023E-005
   0.74321743342986579E-007   0.958939290E-005
   0.74340231338843044E-007   0.845587056E-005
   0.74358719334699508E-007   0.639450718E-005
   0.74377207330555972E-007   0.351643439E-005
   0.74395695326412437E-007   0.405636911E-007
   0.74414183322268901E-007  -0.381831615E-005
   0.74432671318125365E-007  -0.785546763E-005
   0.74451159313981830E-007  -0.118588050E-004
   0.74469647309838294E-007  -0.156317710E-004
   0.74488135305694758E-007  -0.189987441E-004
   0.74506623301551222E-007  -0.218347468E-004
   0.74525111297407687E-007  -0.241628077E-004
   0.74543599293264151E-007  -0.261517707E-004
   0.74562087289120615E-007  -0.279297055E-004
   0.74580575284977080E-007  -0.294676611E-004
   0.74599063280833544E-007  -0.307027258E-004
   0.74617551276690008E-007  -0.316455189E-004
   0.74636039272546473E-007  -0.322634442E-004
   0.74654527268402937E-007  -0.323863096E-004
   0.74673015264259401E-007  -0.318705897E-004
   0.74691503260115866E-007  -0.307642222E-004
   0.74709991255972330E-007  -0.291589931E-004
   0.74728479251828794E-007  -0.269564534E-004
   0.74746967247685259E-007  -0.239581113E-004
   0.74765455243541723E-007  -0.201588682E-004
   0.74783943239398187E-007  -0.157746126E-004
   0.74802431235254652E-007  -0.109771245E-004
   0.74820919231111116E-007  -0.578027630E-005
   0.74839407226967580E-007  -0.235480002E-006
   0.74857895222824045E-007   0.541675990E-005
   0.74876383218680509E-007   0.108750755E-004
   0.74894871214536973E-007   0.159519095E-004
   0.74913359210393438E-007   0.205410834E-004
   0.74931847206249902E-007   0.244960538E-004
   0.74950335202106366E-007   0.276412466E-004
   0.74968823197962831E-007   0.298748091E-004
   0.74987311193819295E-007   0.311745243E-004
   0.75005799189675759E-007   0.314954195E-004
   0.75024287185532224E-007   0.307210503E-004
   0.75042775181388688E-007   0.287306957E-004
   0.75061263177245152E-007   0.254795741E-004
   0.75079751173101617E-007   0.210417275E-004
   0.75098239168958081E-007   0.156625902E-004
   0.75116727164814545E-007   0.976519186E-005
   0.75135215160671009E-007   0.379174708E-005
   0.75153703156527474E-007  -0.198917496E-005
   0.75172191152383938E-007  -0.743482997E-005
   0.75190679148240402E-007  -0.123099417E-004
   0.75209167144096867E-007  -0.162613615E-004
   0.75227655139953331E-007  -0.190384271E-004
   0.75246143135809795E-007  -0.206166696E-004
   0.75264631131666260E-007  -0.210663875E-004
   0.75283119127522724E-007  -0.203955897E-004
   0.75301607123379188E-007  -0.185744520E-004
   0.75320095119235653E-007  -0.156730894E-004
   0.75338583115092117E-007  -0.119275028E-004
   0.75357071110948581E-007  -0.763668504E-005
   0.75375559106805046E-007  -0.299271233E-005
   0.75394047102661510E-007   0.191983509E-005
   0.75412535098517974E-007   0.692437106E-005
   0.75431023094374439E-007   0.116636875E-004
   0.75449511090230903E-007   0.158089751E-004
   0.75467999086087367E-007   0.192804528E-004
   0.75486487081943832E-007   0.221719874E-004
   0.75504975077800296E-007   0.245343690E-004
   0.75523463073656760E-007   0.263229867E-004
   0.75541951069513225E-007   0.274947779E-004
   0.75560439065369689E-007   0.280744698E-004
   0.75578927061226153E-007   0.281536923E-004
   0.75597415057082618E-007   0.278477964E-004
   0.75615903052939082E-007   0.271990120E-004
   0.75634391048795546E-007   0.261035293E-004
   0.75652879044652011E-007   0.243802642E-004
   0.75671367040508475E-007   0.219102312E-004
   0.75689855036364939E-007   0.186661582E-004
   0.75708343032221403E-007   0.146344792E-004
   0.75726831028077868E-007   0.979219021E-005
   0.75745319023934332E-007   0.419157868E-005
   0.75763807019790796E-007  -0.195557504E-005
   0.75782295015647261E-007  -0.830124463E-005
   0.75800783011503725E-007  -0.145041067E-004
   0.75819271007360189E-007  -0.203867839E-004
   0.75837759003216654E-007  -0.259248682E-004
   0.75856246999073118E-007  -0.310351934E-004
   0.75874734994929582E-007  -0.354355143E-004
   0.75893222990786047E-007  -0.388173321E-004
   0.75911710986642511E-007  -0.411202491E-004
   0.75930198982498975E-007  -0.425208127E-004
   0.75948686978355440E-007  -0.431887638E-004
   0.75967174974211904E-007  -0.431933731E-004
   0.75985662970068368E-007  -0.426210936E-004
   0.76004150965924833E-007  -0.416051917E-004
   0.76022638961781297E-007  -0.401850630E-004
   0.76041126957637761E-007  -0.382494909E-004
   0.76059614953494226E-007  -0.356802702E-004
   0.76078102949350690E-007  -0.324924367E-004
   0.76096590945207154E-007  -0.287898274E-004
   0.76115078941063619E-007  -0.246261370E-004
   0.76133566936920083E-007  -0.199743608E-004
   0.76152054932776547E-007  -0.148402778E-004
   0.76170542928633012E-007  -0.934085165E-005
   0.76189030924489476E-007  -0.362526725E-005
   0.76207518920345940E-007   0.220761285E-005
   0.76226006916202405E-007   0.803043986E-005
   0.76244494912058869E-007   0.136140461E-004
   0.76262982907915333E-007   0.187718651E-004
   0.76281470903771798E-007   0.235204207E-004
   0.76299958899628262E-007   0.279565556E-004
   0.76318446895484726E-007   0.320301660E-004
   0.76336934891341190E-007   0.355752491E-004
   0.76355422887197655E-007   0.385029234E-004
   0.76373910883054119E-007   0.408194610E-004
   0.76392398878910583E-007   0.424937753E-004
   0.76410886874767048E-007   0.434158937E-004
   0.76429374870623512E-007   0.434468748E-004
   0.76447862866479976E-007   0.424551508E-004
   0.76466350862336441E-007   0.403936865E-004
   0.76484838858192905E-007   0.374116353E-004
   0.76503326854049369E-007   0.338177015E-004
   0.76521814849905834E-007   0.299056956E-004
   0.76540302845762298E-007   0.259081135E-004
   0.76558790841618762E-007   0.221026476E-004
   0.76577278837475227E-007   0.187859696E-004
   0.76595766833331691E-007   0.160873751E-004
   0.76614254829188155E-007   0.139509366E-004
   0.76632742825044620E-007   0.123472691E-004
   0.76651230820901084E-007   0.113615770E-004
   0.76669718816757548E-007   0.110266383E-004
   0.76688206812614013E-007   0.111964946E-004
   0.76706694808470477E-007   0.116124074E-004
   0.76725182804326941E-007   0.119735287E-004
   0.76743670800183406E-007   0.119550141E-004
   0.76762158796039870E-007   0.113211654E-004
   0.76780646791896334E-007   0.100545985E-004
   0.76799134787752799E-007   0.828376778E-005
   0.76817622783609263E-007   0.612818985E-005
   0.76836110779465727E-007   0.371999477E-005
   0.76854598775322192E-007   0.128471493E-005
   0.76873086771178656E-007  -0.973514716E-006
   0.76891574767035120E-007  -0.304974560E-005
   0.76910062762891584E-007  -0.509197298E-005
   0.76928550758748049E-007  -0.719877607E-005
   0.76947038754604513E-007  -0.933190222E-005
   0.76965526750460977E-007  -0.114019940E-004
   0.76984014746317442E-007  -0.133920166E-004
   0.77002502742173906E-007  -0.153839210E-004
   0.77020990738030370E-007  -0.174427623E-004
   0.77039478733886835E-007  -0.194923014E-004
   0.77057966729743299E-007  -0.213878866E-004
   0.77076454725599763E-007  -0.231011491E-004
   0.77094942721456228E-007  -0.246960644E-004
   0.77113430717312692E-007  -0.261078076E-004
   0.77131918713169156E-007  -0.271069111E-004
   0.77150406709025621E-007  -0.275243565E-004
   0.77168894704882085E-007  -0.273533842E-004
   0.77187382700738549E-007  -0.265814324E-004
   0.77205870696595014E-007  -0.250939138E-004
   0.77224358692451478E-007  -0.228350164E-004
   0.77242846688307942E-007  -0.199331316E-004
   0.77261334684164407E-007  -0.165805122E-004
   0.77279822680020871E-007  -0.129019609E-004
   0.77298310675877335E-007  -0.902045940E-005
   0.77316798671733800E-007  -0.512701718E-005
   0.77335286667590264E-007  -0.137686220E-005
   0.77353774663446728E-007   0.217225625E-005
   0.77372262659303193E-007   0.539275425E-005
   0.77390750655159657E-007   0.796351014E-005
   0.77409238651016121E-007   0.957040265E-005
   0.77427726646872586E-007   0.101621436E-004
   0.77446214642729050E-007   0.985764746E-005
   0.77464702638585514E-007   0.866718074E-005
   0.77483190634441979E-007   0.648074547E-005
   0.77501678630298443E-007   0.330840976E-005
   0.77520166626154907E-007  -0.638759047E-006
   0.77538654622011371E-007  -0.513102350E-005
   0.77557142617867836E-007  -0.100444868E-004
   0.77575630613724300E-007  -0.152379134E-004
   0.77594118609580764E-007  -0.203900763E-004
   0.77612606605437229E-007  -0.250511293E-004
   0.77631094601293693E-007  -0.288438550E-004
   0.77649582597150157E-007  -0.315582474E-004
   0.77668070593006622E-007  -0.330702569E-004
   0.77686558588863086E-007  -0.332660384E-004
   0.77705046584719550E-007  -0.320776307E-004
   0.77723534580576015E-007  -0.295112150E-004
   0.77742022576432479E-007  -0.256038657E-004
   0.77760510572288943E-007  -0.204407079E-004
   0.77778998568145408E-007  -0.142584468E-004
   0.77797486564001872E-007  -0.743802366E-005
   0.77815974559858336E-007  -0.342995008E-006
   0.77834462555714801E-007   0.675163574E-005
   0.77852950551571265E-007   0.135531282E-004
   0.77871438547427729E-007   0.197220088E-004
   0.77889926543284194E-007   0.250371268E-004
   0.77908414539140658E-007   0.294838683E-004
   0.77926902534997122E-007   0.330938456E-004
   0.77945390530853587E-007   0.357955942E-004
   0.77963878526710051E-007   0.375163545E-004
   0.77982366522566515E-007   0.383371953E-004
   0.78000854518422980E-007   0.384249906E-004
   0.78019342514279444E-007   0.378544974E-004
   0.78037830510135908E-007   0.365877131E-004
   0.78056318505992373E-007   0.345847548E-004
   0.78074806501848837E-007   0.318520542E-004
   0.78093294497705301E-007   0.284221078E-004
   0.78111782493561766E-007   0.243607465E-004
   0.78130270489418230E-007   0.197706795E-004
   0.78148758485274694E-007   0.147507735E-004
   0.78167246481131158E-007   0.939965321E-005
   0.78185734476987623E-007   0.388551143E-005
   0.78204222472844087E-007  -0.155606767E-005
   0.78222710468700551E-007  -0.672608758E-005
   0.78241198464557016E-007  -0.115042667E-004
   0.78259686460413480E-007  -0.157695722E-004
   0.78278174456269944E-007  -0.193458291E-004
   0.78296662452126409E-007  -0.220598795E-004
   0.78315150447982873E-007  -0.238237481E-004
