t              BoxCavity.fdtd_Point probe_Ex_20_30_24.dat
   0.24357938540513560E-008  -0.171448818E-006
   0.24373345206257085E-008  -0.565628454E-006
   0.24388751872000611E-008  -0.179004303E-006
   0.24404158537744136E-008   0.463322181E-006
   0.24419565203487661E-008   0.484308543E-006
   0.24434971869231187E-008  -0.131160846E-006
   0.24450378534974712E-008  -0.522396135E-006
   0.24465785200718237E-008  -0.150800048E-006
   0.24481191866461763E-008   0.458250071E-006
   0.24496598532205288E-008   0.450448283E-006
   0.24512005197948813E-008  -0.171648480E-006
   0.24527411863692339E-008  -0.551004746E-006
   0.24542818529435864E-008  -0.162797477E-006
   0.24558225195179390E-008   0.454379261E-006
   0.24573631860922915E-008   0.443414905E-006
   0.24589038526666440E-008  -0.176573309E-006
   0.24604445192409966E-008  -0.535922595E-006
   0.24619851858153491E-008  -0.132156714E-006
   0.24635258523897016E-008   0.468389288E-006
   0.24650665189640542E-008   0.426796248E-006
   0.24666071855384067E-008  -0.199460487E-006
   0.24681478521127592E-008  -0.544185923E-006
   0.24696885186871118E-008  -0.136340759E-006
   0.24712291852614643E-008   0.454951874E-006
   0.24727698518358168E-008   0.413784903E-006
   0.24743105184101694E-008  -0.193886478E-006
   0.24758511849845219E-008  -0.514421345E-006
   0.24773918515588744E-008  -0.956301278E-007
   0.24789325181332270E-008   0.479463324E-006
   0.24804731847075795E-008   0.404625411E-006
   0.24820138512819320E-008  -0.222370630E-006
   0.24835545178562846E-008  -0.537453786E-006
   0.24850951844306371E-008  -0.116435729E-006
   0.24866358510049896E-008   0.441933878E-006
   0.24881765175793422E-008   0.358825844E-006
   0.24897171841536947E-008  -0.244352350E-006
   0.24912578507280472E-008  -0.523488438E-006
   0.24927985173023998E-008  -0.849232720E-007
   0.24943391838767523E-008   0.472165482E-006
   0.24958798504511048E-008   0.385729805E-006
   0.24974205170254574E-008  -0.217940993E-006
   0.24989611835998099E-008  -0.503198521E-006
   0.25005018501741624E-008  -0.841398275E-007
   0.25020425167485150E-008   0.443728339E-006
   0.25035831833228675E-008   0.336787650E-006
   0.25051238498972200E-008  -0.259566548E-006
   0.25066645164715726E-008  -0.515460897E-006
   0.25082051830459251E-008  -0.746527462E-007
   0.25097458496202776E-008   0.452250731E-006
   0.25112865161946302E-008   0.342107370E-006
   0.25128271827689827E-008  -0.239998116E-006
   0.25143678493433352E-008  -0.483567817E-006
   0.25159085159176878E-008  -0.616831244E-007
   0.25174491824920403E-008   0.428799524E-006
   0.25189898490663928E-008   0.306456542E-006
   0.25205305156407454E-008  -0.255548201E-006
   0.25220711822150979E-008  -0.479693938E-006
   0.25236118487894504E-008  -0.605977561E-007
   0.25251525153638030E-008   0.419633693E-006
   0.25266931819381555E-008   0.300838025E-006
   0.25282338485125080E-008  -0.244876816E-006
   0.25297745150868606E-008  -0.458423870E-006
   0.25313151816612131E-008  -0.479784887E-007
   0.25328558482355656E-008   0.412216593E-006
   0.25343965148099182E-008   0.284037583E-006
   0.25359371813842707E-008  -0.252870791E-006
   0.25374778479586232E-008  -0.457749024E-006
   0.25390185145329758E-008  -0.554818200E-007
   0.25405591811073283E-008   0.390860322E-006
   0.25420998476816808E-008   0.267347730E-006
   0.25436405142560334E-008  -0.243018917E-006
   0.25451811808303859E-008  -0.424466805E-006
   0.25467218474047384E-008  -0.267136215E-007
   0.25482625139790910E-008   0.394285934E-006
   0.25498031805534435E-008   0.256043108E-006
   0.25513438471277960E-008  -0.245609726E-006
   0.25528845137021486E-008  -0.417306239E-006
   0.25544251802765011E-008  -0.295354994E-007
   0.25559658468508537E-008   0.373655467E-006
   0.25575065134252062E-008   0.233731427E-006
   0.25590471799995587E-008  -0.250200799E-006
   0.25605878465739113E-008  -0.403117042E-006
   0.25621285131482638E-008  -0.147019250E-007
   0.25636691797226163E-008   0.372802702E-006
   0.25652098462969689E-008   0.226291007E-006
   0.25667505128713214E-008  -0.241073622E-006
   0.25682911794456739E-008  -0.380713118E-006
   0.25698318460200265E-008  -0.102617150E-007
   0.25713725125943790E-008   0.350664919E-006
   0.25729131791687315E-008   0.208099223E-006
   0.25744538457430841E-008  -0.235115792E-006
   0.25759945123174366E-008  -0.368955739E-006
   0.25775351788917891E-008  -0.128634383E-007
   0.25790758454661417E-008   0.342106517E-006
   0.25806165120404942E-008   0.211743782E-006
   0.25821571786148467E-008  -0.215519691E-006
   0.25836978451891993E-008  -0.346104770E-006
   0.25852385117635518E-008  -0.709704295E-008
   0.25867791783379043E-008   0.324098465E-006
   0.25883198449122569E-008   0.193886947E-006
   0.25898605114866094E-008  -0.206475008E-006
   0.25914011780609619E-008  -0.323623055E-006
   0.25929418446353145E-008  -0.619854745E-008
   0.25944825112096670E-008   0.304231406E-006
   0.25960231777840195E-008   0.188284673E-006
   0.25975638443583721E-008  -0.185822756E-006
   0.25991045109327246E-008  -0.304167088E-006
   0.26006451775070771E-008  -0.111351426E-007
   0.26021858440814297E-008   0.285785291E-006
   0.26037265106557822E-008   0.182432785E-006
   0.26052671772301347E-008  -0.168884583E-006
   0.26068078438044873E-008  -0.279577847E-006
   0.26083485103788398E-008  -0.344419959E-008
   0.26098891769531923E-008   0.270823762E-006
   0.26114298435275449E-008   0.167808722E-006
   0.26129705101018974E-008  -0.160716624E-006
   0.26145111766762499E-008  -0.260644867E-006
   0.26160518432506025E-008  -0.439581527E-008
   0.26175925098249550E-008   0.248960276E-006
   0.26191331763993075E-008   0.158560937E-006
   0.26206738429736601E-008  -0.139202797E-006
   0.26222145095480126E-008  -0.232164837E-006
   0.26237551761223651E-008   0.216563478E-008
   0.26252958426967177E-008   0.238834900E-006
   0.26268365092710702E-008   0.157457833E-006
   0.26283771758454227E-008  -0.121908442E-006
   0.26299178424197753E-008  -0.214842814E-006
   0.26314585089941278E-008  -0.666540245E-008
   0.26329991755684803E-008   0.202449058E-006
   0.26345398421428329E-008   0.127736882E-006
   0.26360805087171854E-008  -0.114259365E-006
   0.26376211752915379E-008  -0.186703545E-006
   0.26391618418658905E-008   0.453846383E-008
   0.26407025084402430E-008   0.200343152E-006
   0.26422431750145955E-008   0.146344973E-006
   0.26437838415889481E-008  -0.744201714E-007
   0.26453245081633006E-008  -0.162812228E-006
   0.26468651747376531E-008  -0.851687787E-008
   0.26484058413120057E-008   0.164703735E-006
   0.26499465078863582E-008   0.114233565E-006
   0.26514871744607107E-008  -0.841415542E-007
   0.26530278410350633E-008  -0.153302338E-006
   0.26545685076094158E-008  -0.623936103E-008
   0.26561091741837684E-008   0.150918112E-006
   0.26576498407581209E-008   0.118136072E-006
   0.26591905073324734E-008  -0.422911199E-007
   0.26607311739068260E-008  -0.113852664E-006
   0.26622718404811785E-008  -0.109215108E-007
   0.26638125070555310E-008   0.124305132E-006
   0.26653531736298836E-008   0.111573563E-006
   0.26668938402042361E-008  -0.321473195E-007
   0.26684345067785886E-008  -0.112678897E-006
   0.26699751733529412E-008  -0.202019095E-007
   0.26715158399272937E-008   0.119525041E-006
   0.26730565065016462E-008   0.120492743E-006
   0.26745971730759988E-008  -0.112486020E-007
   0.26761378396503513E-008  -0.996307392E-007
   0.26776785062247038E-008  -0.401452347E-007
   0.26792191727990564E-008   0.773234063E-007
   0.26807598393734089E-008   0.995601113E-007
   0.26823005059477614E-008   0.303711545E-008
   0.26838411725221140E-008  -0.849494981E-007
   0.26853818390964665E-008  -0.509231342E-007
   0.26869225056708190E-008   0.602937362E-007
   0.26884631722451716E-008   0.106487377E-006
   0.26900038388195241E-008   0.354889593E-007
   0.26915445053938766E-008  -0.526510533E-007
   0.26930851719682292E-008  -0.442178489E-007
   0.26946258385425817E-008   0.454725395E-007
   0.26961665051169342E-008   0.102216653E-006
   0.26977071716912868E-008   0.558590258E-007
   0.26992478382656393E-008  -0.398609075E-007
   0.27007885048399918E-008  -0.726007556E-007
   0.27023291714143444E-008  -0.626622665E-008
   0.27038698379886969E-008   0.708537655E-007
   0.27054105045630494E-008   0.548451418E-007
   0.27069511711374020E-008  -0.357186956E-007
   0.27084918377117545E-008  -0.778421025E-007
   0.27100325042861070E-008  -0.436754988E-008
   0.27115731708604596E-008   0.102924240E-006
   0.27131138374348121E-008   0.111193856E-006
   0.27146545040091646E-008   0.342286199E-008
   0.27161951705835172E-008  -0.937880600E-007
   0.27177358371578697E-008  -0.626698480E-007
   0.27192765037322222E-008   0.536487974E-007
   0.27208171703065748E-008   0.981319914E-007
   0.27223578368809273E-008   0.524033084E-008
   0.27238985034552798E-008  -0.100989283E-006
   0.27254391700296324E-008  -0.668417783E-007
   0.27269798366039849E-008   0.749836317E-007
   0.27285205031783374E-008   0.137158651E-006
   0.27300611697526900E-008   0.300147960E-007
   0.27316018363270425E-008  -0.108998371E-006
   0.27331425029013950E-008  -0.946215621E-007
   0.27346831694757476E-008   0.544847083E-007
   0.27362238360501001E-008   0.133491511E-006
   0.27377645026244526E-008   0.249166519E-007
   0.27393051691988052E-008  -0.132700876E-006
   0.27408458357731577E-008  -0.120075242E-006
   0.27423865023475102E-008   0.598775358E-007
   0.27439271689218628E-008   0.167560472E-006
   0.27454678354962153E-008   0.487218728E-007
   0.27470085020705678E-008  -0.140978003E-006
   0.27485491686449204E-008  -0.140819409E-006
   0.27500898352192729E-008   0.507744176E-007
   0.27516305017936254E-008   0.167661710E-006
   0.27531711683679780E-008   0.428980087E-007
   0.27547118349423305E-008  -0.157985525E-006
   0.27562525015166831E-008  -0.158410458E-006
   0.27577931680910356E-008   0.528594768E-007
   0.27593338346653881E-008   0.196634389E-006
   0.27608745012397407E-008   0.743982014E-007
   0.27624151678140932E-008  -0.152037160E-006
   0.27639558343884457E-008  -0.168217312E-006
   0.27654965009627983E-008   0.543431895E-007
   0.27670371675371508E-008   0.201719914E-006
   0.27685778341115033E-008   0.512901011E-007
   0.27701185006858559E-008  -0.206217010E-006
   0.27716591672602084E-008  -0.222117137E-006
   0.27731998338345609E-008   0.294903089E-007
   0.27747405004089135E-008   0.213070081E-006
   0.27762811669832660E-008   0.854169997E-007
   0.27778218335576185E-008  -0.171764682E-006
   0.27793625001319711E-008  -0.190688411E-006
   0.27809031667063236E-008   0.759295347E-007
   0.27824438332806761E-008   0.266050648E-006
   0.27839844998550287E-008   0.967124407E-007
   0.27855251664293812E-008  -0.223499384E-006
   0.27870658330037337E-008  -0.264288900E-006
   0.27886064995780863E-008   0.239620590E-007
   0.27901471661524388E-008   0.235388924E-006
   0.27916878327267913E-008   0.780238167E-007
   0.27932284993011439E-008  -0.221103420E-006
   0.27947691658754964E-008  -0.237047303E-006
   0.27963098324498489E-008   0.647944063E-007
   0.27978504990242015E-008   0.278078829E-006
   0.27993911655985540E-008   0.106044325E-006
   0.28009318321729065E-008  -0.226658329E-006
   0.28024724987472591E-008  -0.267033499E-006
   0.28040131653216116E-008   0.441513066E-007
   0.28055538318959641E-008   0.277096206E-006
   0.28070944984703167E-008   0.103976660E-006
   0.28086351650446692E-008  -0.237392257E-006
   0.28101758316190217E-008  -0.269075656E-006
   0.28117164981933743E-008   0.607190884E-007
   0.28132571647677268E-008   0.301853646E-006
   0.28147978313420793E-008   0.119899767E-006
   0.28163384979164319E-008  -0.243999864E-006
   0.28178791644907844E-008  -0.297540112E-006
   0.28194198310651369E-008   0.319607807E-007
   0.28209604976394895E-008   0.291555523E-006
   0.28225011642138420E-008   0.119981650E-006
   0.28240418307881945E-008  -0.247524184E-006
   0.28255824973625471E-008  -0.296179365E-006
   0.28271231639368996E-008   0.521529557E-007
   0.28286638305112521E-008   0.322873433E-006
   0.28302044970856047E-008   0.144631542E-006
   0.28317451636599572E-008  -0.234978899E-006
   0.28332858302343097E-008  -0.291436407E-006
   0.28348264968086623E-008   0.527182351E-007
   0.28363671633830148E-008   0.319933719E-006
   0.28379078299573673E-008   0.133168854E-006
   0.28394484965317199E-008  -0.261873197E-006
   0.28409891631060724E-008  -0.326736284E-006
   0.28425298296804249E-008   0.307788923E-007
   0.28440704962547775E-008   0.324672243E-006
   0.28456111628291300E-008   0.159158972E-006
   0.28471518294034825E-008  -0.223311829E-006
   0.28486924959778351E-008  -0.281845047E-006
   0.28502331625521876E-008   0.660128876E-007
   0.28517738291265401E-008   0.329495094E-006
   0.28533144957008927E-008   0.131035748E-006
   0.28548551622752452E-008  -0.266296297E-006
   0.28563958288495978E-008  -0.320966336E-006
   0.28579364954239503E-008   0.412672421E-007
   0.28594771619983028E-008   0.325881444E-006
   0.28610178285726554E-008   0.149501787E-006
   0.28625584951470079E-008  -0.232596406E-006
   0.28640991617213604E-008  -0.279405612E-006
   0.28656398282957130E-008   0.827861868E-007
   0.28671804948700655E-008   0.351274537E-006
   0.28687211614444180E-008   0.144422486E-006
   0.28702618280187706E-008  -0.261601144E-006
   0.28718024945931231E-008  -0.311459075E-006
   0.28733431611674756E-008   0.608429787E-007
   0.28748838277418282E-008   0.343629523E-006
   0.28764244943161807E-008   0.154842695E-006
   0.28779651608905332E-008  -0.238161022E-006
   0.28795058274648858E-008  -0.292962369E-006
   0.28810464940392383E-008   0.640549729E-007
   0.28825871606135908E-008   0.340597211E-006
   0.28841278271879434E-008   0.154694050E-006
   0.28856684937622959E-008  -0.240936572E-006
   0.28872091603366484E-008  -0.304420354E-006
   0.28887498269110010E-008   0.515485112E-007
   0.28902904934853535E-008   0.340260300E-006
   0.28918311600597060E-008   0.171359758E-006
   0.28933718266340586E-008  -0.214064400E-006
   0.28949124932084111E-008  -0.280346512E-006
   0.28964531597827636E-008   0.631647197E-007
   0.28979938263571162E-008   0.340532694E-006
   0.28995344929314687E-008   0.168650757E-006
   0.29010751595058212E-008  -0.215141483E-006
   0.29026158260801738E-008  -0.283443967E-006
   0.29041564926545263E-008   0.527695931E-007
   0.29056971592288788E-008   0.324545141E-006
   0.29072378258032314E-008   0.155074304E-006
   0.29087784923775839E-008  -0.222215590E-006
   0.29103191589519364E-008  -0.288765875E-006
   0.29118598255262890E-008   0.465012420E-007
   0.29134004921006415E-008   0.327759921E-006
   0.29149411586749940E-008   0.181024674E-006
   0.29164818252493466E-008  -0.178840750E-006
   0.29180224918236991E-008  -0.253357086E-006
   0.29195631583980516E-008   0.529153397E-007
   0.29211038249724042E-008   0.310097931E-006
   0.29226444915467567E-008   0.161610359E-006
   0.29241851581211092E-008  -0.188856177E-006
   0.29257258246954618E-008  -0.264092080E-006
   0.29272664912698143E-008   0.328380452E-007
   0.29288071578441668E-008   0.293444117E-006
   0.29303478244185194E-008   0.166804924E-006
   0.29318884909928719E-008  -0.165094875E-006
   0.29334291575672244E-008  -0.244012710E-006
   0.29349698241415770E-008   0.351918459E-007
   0.29365104907159295E-008   0.285538306E-006
   0.29380511572902820E-008   0.162596862E-006
   0.29395918238646346E-008  -0.166326245E-006
   0.29411324904389871E-008  -0.255873857E-006
   0.29426731570133396E-008   0.110569829E-007
   0.29442138235876922E-008   0.271260831E-006
   0.29457544901620447E-008   0.179210048E-006
   0.29472951567363972E-008  -0.128258336E-006
   0.29488358233107498E-008  -0.227680914E-006
   0.29503764898851023E-008   0.984248061E-008
   0.29519171564594548E-008   0.249533059E-006
   0.29534578230338074E-008   0.161169297E-006
   0.29549984896081599E-008  -0.129630322E-006
   0.29565391561825125E-008  -0.224804779E-006
   0.29580798227568650E-008  -0.134744482E-008
   0.29596204893312175E-008   0.232874015E-006
   0.29611611559055701E-008   0.166880227E-006
   0.29627018224799226E-008  -0.999611700E-007
   0.29642424890542751E-008  -0.206554077E-006
   0.29657831556286277E-008  -0.197778149E-007
   0.29673238222029802E-008   0.196893865E-006
