t              OneCable.fdtd_Probe_Start_Ez_10_25_10.dat
   0.17619444831525749E-007  -0.256595835E-001
   0.17620985531493528E-007  -0.258083735E-001
   0.17622526231461308E-007  -0.259557404E-001
   0.17624066931429087E-007  -0.261023361E-001
   0.17625607631396867E-007  -0.262484699E-001
   0.17627148331364646E-007  -0.263937730E-001
   0.17628689031332426E-007  -0.265375748E-001
   0.17630229731300205E-007  -0.266796201E-001
   0.17631770431267985E-007  -0.268203150E-001
   0.17633311131235764E-007  -0.269603021E-001
   0.17634851831203543E-007  -0.270997658E-001
   0.17636392531171323E-007  -0.272382367E-001
   0.17637933231139102E-007  -0.273750853E-001
   0.17639473931106882E-007  -0.275101736E-001
   0.17641014631074661E-007  -0.276440084E-001
   0.17642555331042441E-007  -0.277771875E-001
   0.17644096031010220E-007  -0.279097781E-001
   0.17645636730978000E-007  -0.280412268E-001
   0.17647177430945779E-007  -0.281709451E-001
   0.17648718130913559E-007  -0.282989293E-001
   0.17650258830881338E-007  -0.284257550E-001
   0.17651799530849117E-007  -0.285519604E-001
   0.17653340230816897E-007  -0.286774710E-001
   0.17654880930784676E-007  -0.288016815E-001
   0.17656421630752456E-007  -0.289240796E-001
   0.17657962330720235E-007  -0.290447921E-001
   0.17659503030688015E-007  -0.291644540E-001
   0.17661043730655794E-007  -0.292835087E-001
   0.17662584430623574E-007  -0.294017531E-001
   0.17664125130591353E-007  -0.295185391E-001
   0.17665665830559132E-007  -0.296334494E-001
   0.17667206530526912E-007  -0.297467448E-001
   0.17668747230494691E-007  -0.298590809E-001
   0.17670287930462471E-007  -0.299708080E-001
   0.17671828630430250E-007  -0.300815925E-001
   0.17673369330398030E-007  -0.301907696E-001
   0.17674910030365809E-007  -0.302980244E-001
   0.17676450730333589E-007  -0.304037407E-001
   0.17677991430301368E-007  -0.305085685E-001
   0.17679532130269147E-007  -0.306127518E-001
   0.17681072830236927E-007  -0.307158642E-001
   0.17682613530204706E-007  -0.308172610E-001
   0.17684154230172486E-007  -0.309167560E-001
   0.17685694930140265E-007  -0.310148187E-001
   0.17687235630108045E-007  -0.311120711E-001
   0.17688776330075824E-007  -0.312086269E-001
   0.17690317030043604E-007  -0.313039646E-001
   0.17691857730011383E-007  -0.313974768E-001
   0.17693398429979162E-007  -0.314891189E-001
   0.17694939129946942E-007  -0.315794349E-001
   0.17696479829914721E-007  -0.316689946E-001
   0.17698020529882501E-007  -0.317577757E-001
   0.17699561229850280E-007  -0.318451971E-001
   0.17701101929818060E-007  -0.319307037E-001
   0.17702642629785839E-007  -0.320143886E-001
   0.17704183329753619E-007  -0.320968591E-001
   0.17705724029721398E-007  -0.321786180E-001
   0.17707264729689177E-007  -0.322595127E-001
   0.17708805429656957E-007  -0.323389024E-001
   0.17710346129624736E-007  -0.324163251E-001
   0.17711886829592516E-007  -0.324919894E-001
   0.17713427529560295E-007  -0.325665548E-001
   0.17714968229528075E-007  -0.326404162E-001
   0.17716508929495854E-007  -0.327132940E-001
   0.17718049629463634E-007  -0.327845253E-001
   0.17719590329431413E-007  -0.328537598E-001
   0.17721131029399192E-007  -0.329213217E-001
   0.17722671729366972E-007  -0.329878777E-001
   0.17724212429334751E-007  -0.330537260E-001
   0.17725753129302531E-007  -0.331184939E-001
   0.17727293829270310E-007  -0.331815109E-001
   0.17728834529238090E-007  -0.332425348E-001
   0.17730375229205869E-007  -0.333020091E-001
   0.17731915929173649E-007  -0.333605744E-001
   0.17733456629141428E-007  -0.334183984E-001
   0.17734997329109208E-007  -0.334749967E-001
   0.17736538029076987E-007  -0.335297547E-001
   0.17738078729044766E-007  -0.335825458E-001
   0.17739619429012546E-007  -0.336338952E-001
   0.17741160128980325E-007  -0.336844139E-001
   0.17742700828948105E-007  -0.337341316E-001
   0.17744241528915884E-007  -0.337825045E-001
   0.17745782228883664E-007  -0.338289477E-001
   0.17747322928851443E-007  -0.338734984E-001
   0.17748863628819223E-007  -0.339167416E-001
   0.17750404328787002E-007  -0.339592211E-001
   0.17751945028754781E-007  -0.340008326E-001
   0.17753485728722561E-007  -0.340409651E-001
   0.17755026428690340E-007  -0.340790972E-001
   0.17756567128658120E-007  -0.341153890E-001
   0.17758107828625899E-007  -0.341504775E-001
   0.17759648528593679E-007  -0.341848284E-001
   0.17761189228561458E-007  -0.342182256E-001
   0.17762729928529238E-007  -0.342500247E-001
   0.17764270628497017E-007  -0.342798159E-001
   0.17765811328464796E-007  -0.343078822E-001
   0.17767352028432576E-007  -0.343348868E-001
   0.17768892728400355E-007  -0.343611762E-001
   0.17770433428368135E-007  -0.343864076E-001
   0.17771974128335914E-007  -0.344099328E-001
   0.17773514828303694E-007  -0.344314463E-001
   0.17775055528271473E-007  -0.344513468E-001
   0.17776596228239253E-007  -0.344702750E-001
   0.17778136928207032E-007  -0.344884805E-001
   0.17779677628174811E-007  -0.345055237E-001
   0.17781218328142591E-007  -0.345207714E-001
   0.17782759028110370E-007  -0.345340520E-001
   0.17784299728078150E-007  -0.345458575E-001
   0.17785840428045929E-007  -0.345568135E-001
   0.17787381128013709E-007  -0.345670097E-001
   0.17788921827981488E-007  -0.345759206E-001
   0.17790462527949268E-007  -0.345829539E-001
   0.17792003227917047E-007  -0.345880687E-001
   0.17793543927884826E-007  -0.345918387E-001
   0.17795084627852606E-007  -0.345948301E-001
   0.17796625327820385E-007  -0.345970057E-001
   0.17798166027788165E-007  -0.345977806E-001
   0.17799706727755944E-007  -0.345966220E-001
   0.17801247427723724E-007  -0.345936120E-001
   0.17802788127691503E-007  -0.345893949E-001
   0.17804328827659283E-007  -0.345844589E-001
   0.17805869527627062E-007  -0.345786512E-001
   0.17807410227594841E-007  -0.345713459E-001
   0.17808950927562621E-007  -0.345620885E-001
   0.17810491627530400E-007  -0.345511176E-001
   0.17812032327498180E-007  -0.345390774E-001
   0.17813573027465959E-007  -0.345263444E-001
   0.17815113727433739E-007  -0.345126390E-001
   0.17816654427401518E-007  -0.344973207E-001
   0.17818195127369298E-007  -0.344800577E-001
   0.17819735827337077E-007  -0.344611965E-001
   0.17821276527304857E-007  -0.344413966E-001
   0.17822817227272636E-007  -0.344209410E-001
   0.17824357927240415E-007  -0.343994386E-001
   0.17825898627208195E-007  -0.343762301E-001
   0.17827439327175974E-007  -0.343511254E-001
   0.17828980027143754E-007  -0.343245491E-001
   0.17830520727111533E-007  -0.342971571E-001
   0.17832061427079313E-007  -0.342690945E-001
   0.17833602127047092E-007  -0.342398696E-001
   0.17835142827014872E-007  -0.342088714E-001
   0.17836683526982651E-007  -0.341760106E-001
   0.17838224226950430E-007  -0.341418274E-001
   0.17839764926918210E-007  -0.341069177E-001
   0.17841305626885989E-007  -0.340713076E-001
   0.17842846326853769E-007  -0.340344310E-001
   0.17844387026821548E-007  -0.339957289E-001
   0.17845927726789328E-007  -0.339552499E-001
   0.17847468426757107E-007  -0.339136161E-001
   0.17849009126724887E-007  -0.338713340E-001
   0.17850549826692666E-007  -0.338283144E-001
   0.17852090526660445E-007  -0.337839276E-001
   0.17853631226628225E-007  -0.337376967E-001
   0.17855171926596004E-007  -0.336898118E-001
   0.17856712626563784E-007  -0.336409099E-001
   0.17858253326531563E-007  -0.335914418E-001
   0.17859794026499343E-007  -0.335411616E-001
   0.17861334726467122E-007  -0.334894136E-001
   0.17862875426434902E-007  -0.334358253E-001
   0.17864416126402681E-007  -0.333807059E-001
   0.17865956826370460E-007  -0.333247073E-001
   0.17867497526338240E-007  -0.332681648E-001
   0.17869038226306019E-007  -0.332107432E-001
   0.17870578926273799E-007  -0.331517905E-001
   0.17872119626241578E-007  -0.330910422E-001
   0.17873660326209358E-007  -0.330289081E-001
   0.17875201026177137E-007  -0.329660289E-001
   0.17876741726144917E-007  -0.329026133E-001
   0.17878282426112696E-007  -0.328382254E-001
   0.17879823126080475E-007  -0.327722132E-001
   0.17881363826048255E-007  -0.327044651E-001
   0.17882904526016034E-007  -0.326354727E-001
   0.17884445225983814E-007  -0.325658657E-001
   0.17885985925951593E-007  -0.324957110E-001
   0.17887526625919373E-007  -0.324244797E-001
   0.17889067325887152E-007  -0.323515907E-001
   0.17890608025854932E-007  -0.322770402E-001
   0.17892148725822711E-007  -0.322014168E-001
   0.17893689425790490E-007  -0.321252830E-001
   0.17895230125758270E-007  -0.320485868E-001
   0.17896770825726049E-007  -0.319707245E-001
   0.17898311525693829E-007  -0.318911858E-001
   0.17899852225661608E-007  -0.318101048E-001
   0.17901392925629388E-007  -0.317281000E-001
   0.17902933625597167E-007  -0.316456631E-001
   0.17904474325564947E-007  -0.315626077E-001
   0.17906015025532726E-007  -0.314783044E-001
   0.17907555725500506E-007  -0.313923396E-001
   0.17909096425468285E-007  -0.313049555E-001
   0.17910637125436064E-007  -0.312168095E-001
   0.17912177825403844E-007  -0.311282799E-001
   0.17913718525371623E-007  -0.310390722E-001
   0.17915259225339403E-007  -0.309485421E-001
   0.17916799925307182E-007  -0.308563802E-001
   0.17918340625274962E-007  -0.307629555E-001
   0.17919881325242741E-007  -0.306689199E-001
   0.17921422025210521E-007  -0.305745304E-001
   0.17922962725178300E-007  -0.304793715E-001
   0.17924503425146079E-007  -0.303828120E-001
   0.17926044125113859E-007  -0.302846599E-001
   0.17927584825081638E-007  -0.301853903E-001
   0.17929125525049418E-007  -0.300856419E-001
   0.17930666225017197E-007  -0.299855527E-001
   0.17932206924984977E-007  -0.298846308E-001
   0.17933747624952756E-007  -0.297822729E-001
   0.17935288324920536E-007  -0.296784248E-001
   0.17936829024888315E-007  -0.295736324E-001
   0.17938369724856094E-007  -0.294684879E-001
   0.17939910424823874E-007  -0.293629859E-001
   0.17941451124791653E-007  -0.292565562E-001
   0.17942991824759433E-007  -0.291486625E-001
   0.17944532524727212E-007  -0.290393792E-001
   0.17946073224694992E-007  -0.289293211E-001
   0.17947613924662771E-007  -0.288190022E-001
   0.17949154624630551E-007  -0.287083033E-001
   0.17950695324598330E-007  -0.285966098E-001
   0.17952236024566109E-007  -0.284834597E-001
   0.17953776724533889E-007  -0.283690598E-001
   0.17955317424501668E-007  -0.282540545E-001
   0.17956858124469448E-007  -0.281388611E-001
   0.17958398824437227E-007  -0.280232280E-001
   0.17959939524405007E-007  -0.279065091E-001
   0.17961480224372786E-007  -0.277883559E-001
   0.17963020924340566E-007  -0.276690815E-001
   0.17964561624308345E-007  -0.275493599E-001
   0.17966102324276124E-007  -0.274294969E-001
   0.17967643024243904E-007  -0.273091327E-001
   0.17969183724211683E-007  -0.271876249E-001
   0.17970724424179463E-007  -0.270647369E-001
   0.17972265124147242E-007  -0.269408990E-001
   0.17973805824115022E-007  -0.268167555E-001
   0.17975346524082801E-007  -0.266924929E-001
   0.17976887224050581E-007  -0.265676565E-001
   0.17978427924018360E-007  -0.264416244E-001
   0.17979968623986139E-007  -0.263143014E-001
   0.17981509323953919E-007  -0.261862054E-001
   0.17983050023921698E-007  -0.260579400E-001
   0.17984590723889478E-007  -0.259295627E-001
   0.17986131423857257E-007  -0.258005317E-001
   0.17987672123825037E-007  -0.256702863E-001
   0.17989212823792816E-007  -0.255388543E-001
   0.17990753523760596E-007  -0.254068188E-001
   0.17992294223728375E-007  -0.252747294E-001
   0.17993834923696155E-007  -0.251425151E-001
   0.17995375623663934E-007  -0.250095706E-001
   0.17996916323631713E-007  -0.248754080E-001
   0.17998457023599493E-007  -0.247401781E-001
   0.17999997723567272E-007  -0.246045236E-001
   0.18001538423535052E-007  -0.244688988E-001
   0.18003079123502831E-007  -0.243331026E-001
   0.18004619823470611E-007  -0.241964962E-001
   0.18006160523438390E-007  -0.240586866E-001
   0.18007701223406170E-007  -0.239199530E-001
   0.18009241923373949E-007  -0.237809569E-001
   0.18010782623341728E-007  -0.236420594E-001
   0.18012323323309508E-007  -0.235029329E-001
   0.18013864023277287E-007  -0.233629290E-001
   0.18015404723245067E-007  -0.232217666E-001
   0.18016945423212846E-007  -0.230798479E-001
   0.18018486123180626E-007  -0.229378305E-001
   0.18020026823148405E-007  -0.227959529E-001
   0.18021567523116185E-007  -0.226537865E-001
   0.18023108223083964E-007  -0.225106962E-001
   0.18024648923051743E-007  -0.223665256E-001
   0.18026189623019523E-007  -0.222217627E-001
   0.18027730322987302E-007  -0.220770445E-001
   0.18029271022955082E-007  -0.219324827E-001
   0.18030811722922861E-007  -0.217875633E-001
   0.18032352422890641E-007  -0.216416977E-001
   0.18033893122858420E-007  -0.214948561E-001
   0.18035433822826200E-007  -0.213476028E-001
   0.18036974522793979E-007  -0.212005153E-001
   0.18038515222761758E-007  -0.210535806E-001
   0.18040055922729538E-007  -0.209062006E-001
   0.18041596622697317E-007  -0.207578484E-001
   0.18043137322665097E-007  -0.206086263E-001
   0.18044678022632876E-007  -0.204591658E-001
   0.18046218722600656E-007  -0.203099754E-001
   0.18047759422568435E-007  -0.201609116E-001
   0.18049300122536215E-007  -0.200113431E-001
   0.18050840822503994E-007  -0.198608246E-001
   0.18052381522471773E-007  -0.197095778E-001
   0.18053922222439553E-007  -0.195582602E-001
   0.18055462922407332E-007  -0.194072835E-001
   0.18057003622375112E-007  -0.192563720E-001
   0.18058544322342891E-007  -0.191048812E-001
   0.18060085022310671E-007  -0.189524777E-001
   0.18061625722278450E-007  -0.187995080E-001
   0.18063166422246230E-007  -0.186466407E-001
   0.18064707122214009E-007  -0.184941664E-001
   0.18066247822181788E-007  -0.183417033E-001
   0.18067788522149568E-007  -0.181886125E-001
   0.18069329222117347E-007  -0.180346742E-001
   0.18070869922085127E-007  -0.178803448E-001
   0.18072410622052906E-007  -0.177262742E-001
   0.18073951322020686E-007  -0.175726302E-001
   0.18075492021988465E-007  -0.174189322E-001
   0.18077032721956245E-007  -0.172645655E-001
   0.18078573421924024E-007  -0.171094425E-001
   0.18080114121891804E-007  -0.169540960E-001
   0.18081654821859583E-007  -0.167991333E-001
   0.18083195521827362E-007  -0.166445952E-001
   0.18084736221795142E-007  -0.164899230E-001
   0.18086276921762921E-007  -0.163345598E-001
   0.18087817621730701E-007  -0.161785465E-001
   0.18089358321698480E-007  -0.160224903E-001
   0.18090899021666260E-007  -0.158669315E-001
   0.18092439721634039E-007  -0.157117750E-001
   0.18093980421601819E-007  -0.155564127E-001
   0.18095521121569598E-007  -0.154003603E-001
   0.18097061821537377E-007  -0.152437873E-001
   0.18098602521505157E-007  -0.150873410E-001
   0.18100143221472936E-007  -0.149314702E-001
   0.18101683921440716E-007  -0.147759588E-001
   0.18103224621408495E-007  -0.146201709E-001
   0.18104765321376275E-007  -0.144637283E-001
   0.18106306021344054E-007  -0.143069252E-001
   0.18107846721311834E-007  -0.141504230E-001
   0.18109387421279613E-007  -0.139945643E-001
   0.18110928121247392E-007  -0.138390176E-001
   0.18112468821215172E-007  -0.136831356E-001
   0.18114009521182951E-007  -0.135266539E-001
   0.18115550221150731E-007  -0.133699737E-001
   0.18117090921118510E-007  -0.132137518E-001
   0.18118631621086290E-007  -0.130582070E-001
   0.18120172321054069E-007  -0.129029024E-001
   0.18121713021021849E-007  -0.127472151E-001
   0.18123253720989628E-007  -0.125910016E-001
   0.18124794420957407E-007  -0.124347620E-001
   0.18126335120925187E-007  -0.122791128E-001
   0.18127875820892966E-007  -0.121241482E-001
   0.18129416520860746E-007  -0.119693447E-001
   0.18130957220828525E-007  -0.118141249E-001
   0.18132497920796305E-007  -0.116584776E-001
   0.18134038620764084E-007  -0.115029765E-001
   0.18135579320731864E-007  -0.113481833E-001
