t              LineCurrent.fdtd_Probe_Start_Ez_10_25_10.dat
   0.26962249436140312E-009  -0.142357576E+001
   0.27116319432918257E-009  -0.147595620E+001
   0.27270389429696201E-009  -0.153017163E+001
   0.27424459426474146E-009  -0.158628297E+001
   0.27578529423252091E-009  -0.164435458E+001
   0.27732599420030035E-009  -0.170445311E+001
   0.27886669416807980E-009  -0.176664639E+001
   0.28040739413585924E-009  -0.183100235E+001
   0.28194809410363869E-009  -0.189759004E+001
   0.28348879407141814E-009  -0.196648061E+001
   0.28502949403919758E-009  -0.203774858E+001
   0.28657019400697703E-009  -0.211147308E+001
   0.28811089397475648E-009  -0.218773603E+001
   0.28965159394253592E-009  -0.226662183E+001
   0.29119229391031537E-009  -0.234821582E+001
   0.29273299387809482E-009  -0.243260503E+001
   0.29427369384587426E-009  -0.251987863E+001
   0.29581439381365371E-009  -0.261012864E+001
   0.29735509378143316E-009  -0.270345116E+001
   0.29889579374921260E-009  -0.279994535E+001
   0.30043649371699205E-009  -0.289971280E+001
