t              LineCurrent.fdtd_Bulk probe_Jz_9_23_20__10_26_20.dat
   0.53755021875824885E-008  -0.112166665E+000
   0.53770428875502679E-008  -0.111148462E+000
   0.53785835875180474E-008  -0.110110030E+000
   0.53801242874858268E-008  -0.109051853E+000
   0.53816649874536063E-008  -0.107974239E+000
   0.53832056874213857E-008  -0.106877305E+000
   0.53847463873891652E-008  -0.105761051E+000
   0.53862870873569446E-008  -0.104625471E+000
   0.53878277873247241E-008  -0.103470787E+000
   0.53893684872925035E-008  -0.102297440E+000
   0.53909091872602830E-008  -0.101105884E+000
   0.53924498872280624E-008  -0.998964012E-001
   0.53939905871958418E-008  -0.986690968E-001
   0.53955312871636213E-008  -0.974240303E-001
   0.53970719871314007E-008  -0.961613357E-001
   0.53986126870991802E-008  -0.948813111E-001
   0.54001533870669596E-008  -0.935843810E-001
   0.54016940870347391E-008  -0.922709629E-001
   0.54032347870025185E-008  -0.909412652E-001
   0.54047754869702980E-008  -0.895954296E-001
   0.54063161869380774E-008  -0.882335082E-001
   0.54078568869058569E-008  -0.868557245E-001
   0.54093975868736363E-008  -0.854625106E-001
   0.54109382868414158E-008  -0.840542987E-001
   0.54124789868091952E-008  -0.826314092E-001
   0.54140196867769746E-008  -0.811940506E-001
   0.54155603867447541E-008  -0.797422826E-001
   0.54171010867125335E-008  -0.782762915E-001
   0.54186417866803130E-008  -0.767964721E-001
   0.54201824866480924E-008  -0.753032565E-001
   0.54217231866158719E-008  -0.737970844E-001
   0.54232638865836513E-008  -0.722781867E-001
   0.54248045865514308E-008  -0.707466900E-001
   0.54263452865192102E-008  -0.692027062E-001
   0.54278859864869897E-008  -0.676465109E-001
   0.54294266864547691E-008  -0.660785660E-001
   0.54309673864225486E-008  -0.644993186E-001
   0.54325080863903280E-008  -0.629091710E-001
   0.54340487863581075E-008  -0.613083579E-001
   0.54355894863258869E-008  -0.596970133E-001
   0.54371301862936663E-008  -0.580752939E-001
   0.54386708862614458E-008  -0.564435236E-001
   0.54402115862292252E-008  -0.548021421E-001
   0.54417522861970047E-008  -0.531516299E-001
   0.54432929861647841E-008  -0.514923707E-001
   0.54448336861325636E-008  -0.498246104E-001
   0.54463743861003430E-008  -0.481484383E-001
   0.54479150860681225E-008  -0.464640632E-001
   0.54494557860359019E-008  -0.447718315E-001
   0.54509964860036814E-008  -0.430722088E-001
   0.54525371859714608E-008  -0.413656831E-001
   0.54540778859392403E-008  -0.396526121E-001
   0.54556185859070197E-008  -0.379331708E-001
   0.54571592858747991E-008  -0.362075232E-001
   0.54586999858425786E-008  -0.344759151E-001
   0.54602406858103580E-008  -0.327387489E-001
   0.54617813857781375E-008  -0.309965611E-001
   0.54633220857459169E-008  -0.292498022E-001
   0.54648627857136964E-008  -0.274987482E-001
   0.54664034856814758E-008  -0.257435627E-001
   0.54679441856492553E-008  -0.239844192E-001
   0.54694848856170347E-008  -0.222215950E-001
   0.54710255855848142E-008  -0.204555485E-001
   0.54725662855525936E-008  -0.186867453E-001
   0.54741069855203731E-008  -0.169155840E-001
   0.54756476854881525E-008  -0.151423272E-001
   0.54771883854559320E-008  -0.133671593E-001
   0.54787290854237114E-008  -0.115903504E-001
   0.54802697853914908E-008  -0.981228240E-002
   0.54818104853592703E-008  -0.803341437E-002
   0.54833511853270497E-008  -0.625417382E-002
   0.54848918852948292E-008  -0.447481684E-002
   0.54864325852626086E-008  -0.269552227E-002
   0.54879732852303881E-008  -0.916543650E-003
   0.54895139851981675E-008   0.861778564E-003
   0.54910546851659470E-008   0.263901707E-002
   0.54925953851337264E-008   0.441471348E-002
   0.54941360851015059E-008   0.618850067E-002
   0.54956767850692853E-008   0.796017237E-002
   0.54972174850370648E-008   0.972949807E-002
   0.54987581850048442E-008   0.114962235E-001
   0.55002988849726236E-008   0.132599771E-001
   0.55018395849404031E-008   0.150203342E-001
   0.55033802849081825E-008   0.167769045E-001
   0.55049209848759620E-008   0.185293648E-001
   0.55064616848437414E-008   0.202774704E-001
   0.55080023848115209E-008   0.220209640E-001
   0.55095430847793003E-008   0.237595681E-001
   0.55110837847470798E-008   0.254929680E-001
   0.55126244847148592E-008   0.272207800E-001
   0.55141651846826387E-008   0.289426260E-001
   0.55157058846504181E-008   0.306582004E-001
   0.55172465846181976E-008   0.323672481E-001
   0.55187872845859770E-008   0.340695269E-001
   0.55203279845537565E-008   0.357647203E-001
   0.55218686845215359E-008   0.374524705E-001
   0.55234093844893153E-008   0.391324088E-001
   0.55249500844570948E-008   0.408042558E-001
   0.55264907844248742E-008   0.424677394E-001
   0.55280314843926537E-008   0.441226438E-001
   0.55295721843604331E-008   0.457686633E-001
   0.55311128843282126E-008   0.474054441E-001
   0.55326535842959920E-008   0.490325913E-001
   0.55341942842637715E-008   0.506498292E-001
   0.55357349842315509E-008   0.522569418E-001
   0.55372756841993304E-008   0.538537689E-001
   0.55388163841671098E-008   0.554400794E-001
   0.55403570841348893E-008   0.570155233E-001
   0.55418977841026687E-008   0.585796423E-001
   0.55434384840704481E-008   0.601320863E-001
   0.55449791840382276E-008   0.616726018E-001
   0.55465198840060070E-008   0.632010177E-001
   0.55480605839737865E-008   0.647172257E-001
   0.55496012839415659E-008   0.662209839E-001
   0.55511419839093454E-008   0.677119493E-001
   0.55526826838771248E-008   0.691897124E-001
   0.55542233838449043E-008   0.706539452E-001
   0.55557640838126837E-008   0.721044242E-001
   0.55573047837804632E-008   0.735410154E-001
   0.55588454837482426E-008   0.749635622E-001
   0.55603861837160221E-008   0.763718262E-001
   0.55619268836838015E-008   0.777654573E-001
   0.55634675836515809E-008   0.791441053E-001
   0.55650082836193604E-008   0.805075467E-001
   0.55665489835871398E-008   0.818556175E-001
   0.55680896835549193E-008   0.831880867E-001
   0.55696303835226987E-008   0.845047459E-001
   0.55711710834904782E-008   0.858053342E-001
   0.55727117834582576E-008   0.870895684E-001
   0.55742524834260371E-008   0.883572847E-001
   0.55757931833938165E-008   0.896082968E-001
   0.55773338833615960E-008   0.908424407E-001
   0.55788745833293754E-008   0.920594484E-001
   0.55804152832971549E-008   0.932590663E-001
   0.55819559832649343E-008   0.944410041E-001
   0.55834966832327138E-008   0.956051126E-001
   0.55850373832004932E-008   0.967512354E-001
   0.55865780831682726E-008   0.978792459E-001
   0.55881187831360521E-008   0.989889279E-001
   0.55896594831038315E-008   0.100080058E+000
   0.55912001830716110E-008   0.101152375E+000
   0.55927408830393904E-008   0.102205686E+000
   0.55942815830071699E-008   0.103239894E+000
   0.55958222829749493E-008   0.104254872E+000
   0.55973629829427288E-008   0.105250441E+000
   0.55989036829105082E-008   0.106226347E+000
   0.56004443828782877E-008   0.107182391E+000
   0.56019850828460671E-008   0.108118430E+000
   0.56035257828138466E-008   0.109034330E+000
   0.56050664827816260E-008   0.109930024E+000
   0.56066071827494054E-008   0.110805377E+000
   0.56081478827171849E-008   0.111660212E+000
   0.56096885826849643E-008   0.112494320E+000
   0.56112292826527438E-008   0.113307491E+000
   0.56127699826205232E-008   0.114099570E+000
   0.56143106825883027E-008   0.114870518E+000
   0.56158513825560821E-008   0.115620285E+000
   0.56173920825238616E-008   0.116348818E+000
   0.56189327824916410E-008   0.117055938E+000
   0.56204734824594205E-008   0.117741376E+000
   0.56220141824271999E-008   0.118404984E+000
   0.56235548823949794E-008   0.119046643E+000
   0.56250955823627588E-008   0.119666323E+000
   0.56266362823305383E-008   0.120264068E+000
   0.56281769822983177E-008   0.120839842E+000
   0.56297176822660971E-008   0.121393509E+000
   0.56312583822338766E-008   0.121924892E+000
   0.56327990822016560E-008   0.122433774E+000
   0.56343397821694355E-008   0.122920014E+000
   0.56358804821372149E-008   0.123383641E+000
   0.56374211821049944E-008   0.123824693E+000
   0.56389618820727738E-008   0.124243155E+000
   0.56405025820405533E-008   0.124638937E+000
   0.56420432820083327E-008   0.125011861E+000
   0.56435839819761122E-008   0.125361815E+000
   0.56451246819438916E-008   0.125688761E+000
   0.56466653819116711E-008   0.125992730E+000
   0.56482060818794505E-008   0.126273796E+000
   0.56497467818472299E-008   0.126531899E+000
   0.56512874818150094E-008   0.126766905E+000
   0.56528281817827888E-008   0.126978710E+000
   0.56543688817505683E-008   0.127167240E+000
   0.56559095817183477E-008   0.127332509E+000
   0.56574502816861272E-008   0.127474651E+000
   0.56589909816539066E-008   0.127593696E+000
   0.56605316816216861E-008   0.127689645E+000
   0.56620723815894655E-008   0.127762318E+000
   0.56636130815572450E-008   0.127811626E+000
   0.56651537815250244E-008   0.127837583E+000
   0.56666944814928039E-008   0.127840266E+000
   0.56682351814605833E-008   0.127819777E+000
   0.56697758814283628E-008   0.127776206E+000
   0.56713165813961422E-008   0.127709463E+000
   0.56728572813639216E-008   0.127619535E+000
   0.56743979813317011E-008   0.127506346E+000
   0.56759386812994805E-008   0.127370000E+000
   0.56774793812672600E-008   0.127210557E+000
   0.56790200812350394E-008   0.127028182E+000
   0.56805607812028189E-008   0.126822859E+000
   0.56821014811705983E-008   0.126594603E+000
   0.56836421811383778E-008   0.126343325E+000
   0.56851828811061572E-008   0.126069069E+000
   0.56867235810739367E-008   0.125771940E+000
   0.56882642810417161E-008   0.125452191E+000
   0.56898049810094956E-008   0.125109896E+000
   0.56913456809772750E-008   0.124745086E+000
   0.56928863809450544E-008   0.124357678E+000
   0.56944270809128339E-008   0.123947658E+000
   0.56959677808806133E-008   0.123515107E+000
   0.56975084808483928E-008   0.123060241E+000
   0.56990491808161722E-008   0.122583337E+000
   0.57005898807839517E-008   0.122084484E+000
   0.57021305807517311E-008   0.121563718E+000
   0.57036712807195106E-008   0.121020958E+000
   0.57052119806872900E-008   0.120456189E+000
   0.57067526806550695E-008   0.119869612E+000
   0.57082933806228489E-008   0.119261488E+000
   0.57098340805906284E-008   0.118632048E+000
   0.57113747805584078E-008   0.117981404E+000
   0.57129154805261873E-008   0.117309496E+000
   0.57144561804939667E-008   0.116616338E+000
   0.57159968804617461E-008   0.115902111E+000
   0.57175375804295256E-008   0.115167014E+000
   0.57190782803973050E-008   0.114411324E+000
   0.57206189803650845E-008   0.113635227E+000
   0.57221596803328639E-008   0.112838745E+000
   0.57237003803006434E-008   0.112021916E+000
   0.57252410802684228E-008   0.111184850E+000
   0.57267817802362023E-008   0.110327758E+000
   0.57283224802039817E-008   0.109450959E+000
   0.57298631801717612E-008   0.108554654E+000
   0.57314038801395406E-008   0.107638977E+000
   0.57329445801073201E-008   0.106703967E+000
   0.57344852800750995E-008   0.105749726E+000
   0.57360259800428789E-008   0.104776412E+000
   0.57375666800106584E-008   0.103784345E+000
   0.57391073799784378E-008   0.102773845E+000
   0.57406480799462173E-008   0.101745136E+000
   0.57421887799139967E-008   0.100698277E+000
   0.57437294798817762E-008   0.996333063E-001
   0.57452701798495556E-008   0.985503346E-001
   0.57468108798173351E-008   0.974496305E-001
   0.57483515797851145E-008   0.963315442E-001
   0.57498922797528940E-008   0.951964408E-001
   0.57514329797206734E-008   0.940445289E-001
   0.57529736796884529E-008   0.928758681E-001
   0.57545143796562323E-008   0.916904807E-001
   0.57560550796240117E-008   0.904885456E-001
   0.57575957795917912E-008   0.892703831E-001
   0.57591364795595706E-008   0.880363956E-001
   0.57606771795273501E-008   0.867869109E-001
   0.57622178794951295E-008   0.855221003E-001
   0.57637585794629090E-008   0.842420757E-001
   0.57652992794306884E-008   0.829469711E-001
   0.57668399793984679E-008   0.816369802E-001
   0.57683806793662473E-008   0.803124756E-001
   0.57699213793340268E-008   0.789738074E-001
   0.57714620793018062E-008   0.776212960E-001
   0.57730027792695857E-008   0.762550682E-001
   0.57745434792373651E-008   0.748752505E-001
   0.57760841792051446E-008   0.734819919E-001
   0.57776248791729240E-008   0.720756277E-001
   0.57791655791407034E-008   0.706565157E-001
   0.57807062791084829E-008   0.692250431E-001
   0.57822469790762623E-008   0.677815080E-001
   0.57837876790440418E-008   0.663260445E-001
   0.57853283790118212E-008   0.648587942E-001
   0.57868690789796007E-008   0.633799732E-001
   0.57884097789473801E-008   0.618899427E-001
   0.57899504789151596E-008   0.603891164E-001
   0.57914911788829390E-008   0.588778481E-001
   0.57930318788507185E-008   0.573563501E-001
   0.57945725788184979E-008   0.558247678E-001
   0.57961132787862774E-008   0.542832315E-001
   0.57976539787540568E-008   0.527320653E-001
   0.57991946787218362E-008   0.511717126E-001
   0.58007353786896157E-008   0.496026129E-001
   0.58022760786573951E-008   0.480250604E-001
   0.58038167786251746E-008   0.464392118E-001
   0.58053574785929540E-008   0.448451750E-001
   0.58068981785607335E-008   0.432431735E-001
   0.58084388785285129E-008   0.416336097E-001
   0.58099795784962924E-008   0.400169529E-001
   0.58115202784640718E-008   0.383936018E-001
   0.58130609784318513E-008   0.367638096E-001
   0.58146016783996307E-008   0.351277404E-001
   0.58161423783674102E-008   0.334855393E-001
   0.58176830783351896E-008   0.318374746E-001
   0.58192237783029691E-008   0.301839765E-001
   0.58207644782707485E-008   0.285255387E-001
   0.58223051782385279E-008   0.268625394E-001
   0.58238458782063074E-008   0.251952000E-001
   0.58253865781740868E-008   0.235236436E-001
   0.58269272781418663E-008   0.218480509E-001
   0.58284679781096457E-008   0.201687440E-001
   0.58300086780774252E-008   0.184861869E-001
   0.58315493780452046E-008   0.168008618E-001
   0.58330900780129841E-008   0.151131190E-001
   0.58346307779807635E-008   0.134231653E-001
   0.58361714779485430E-008   0.117311319E-001
   0.58377121779163224E-008   0.100372350E-001
   0.58392528778841019E-008   0.834184885E-002
   0.58407935778518813E-008   0.664543919E-002
   0.58423342778196607E-008   0.494844234E-002
   0.58438749777874402E-008   0.325114210E-002
   0.58454156777552196E-008   0.155371125E-002
   0.58469563777229991E-008  -0.143696438E-003
   0.58484970776907785E-008  -0.184078456E-002
   0.58500377776585580E-008  -0.353709585E-002
   0.58515784776263374E-008  -0.523213670E-002
   0.58531191775941169E-008  -0.692552980E-002
   0.58546598775618963E-008  -0.861709379E-002
   0.58562005775296758E-008  -0.103066796E-001
   0.58577412774974552E-008  -0.119940806E-001
   0.58592819774652347E-008  -0.136789558E-001
   0.58608226774330141E-008  -0.153608164E-001
   0.58623633774007936E-008  -0.170391928E-001
   0.58639040773685730E-008  -0.187137946E-001
   0.58654447773363524E-008  -0.203844868E-001
   0.58669854773041319E-008  -0.220511388E-001
   0.58685261772719113E-008  -0.237134695E-001
   0.58700668772396908E-008  -0.253710076E-001
   0.58716075772074702E-008  -0.270232894E-001
   0.58731482771752497E-008  -0.286699273E-001
   0.58746889771430291E-008  -0.303106979E-001
   0.58762296771108086E-008  -0.319455005E-001
   0.58777703770785880E-008  -0.335741118E-001
   0.58793110770463675E-008  -0.351962149E-001
   0.58808517770141469E-008  -0.368113145E-001
   0.58823924769819264E-008  -0.384190232E-001
   0.58839331769497058E-008  -0.400190800E-001
   0.58854738769174852E-008  -0.416113213E-001
   0.58870145768852647E-008  -0.431955680E-001
   0.58885552768530441E-008  -0.447715223E-001
   0.58900959768208236E-008  -0.463387817E-001
   0.58916366767886030E-008  -0.478969328E-001
   0.58931773767563825E-008  -0.494456589E-001
   0.58947180767241619E-008  -0.509847589E-001
   0.58962587766919414E-008  -0.525140986E-001
   0.58977994766597208E-008  -0.540334247E-001
   0.58993401766275003E-008  -0.555424169E-001
