t              SphericalCavity.fdtd_Point probe_Ex_50_25_50.dat
   0.66371905124706920E-007   0.739993038E-005
   0.66390393120563385E-007   0.730192733E-005
   0.66408881116419849E-007   0.666778578E-005
   0.66427369112276313E-007   0.556005125E-005
   0.66445857108132778E-007   0.413826638E-005
   0.66464345103989242E-007   0.261162404E-005
   0.66482833099845706E-007   0.110392284E-005
   0.66501321095702171E-007  -0.408608116E-006
   0.66519809091558635E-007  -0.197376608E-005
   0.66538297087415099E-007  -0.350563460E-005
   0.66556785083271564E-007  -0.482543601E-005
   0.66575273079128028E-007  -0.584881764E-005
   0.66593761074984492E-007  -0.661761715E-005
   0.66612249070840956E-007  -0.710958966E-005
   0.66630737066697421E-007  -0.715763235E-005
   0.66649225062553885E-007  -0.665825928E-005
   0.66667713058410349E-007  -0.574481146E-005
   0.66686201054266814E-007  -0.465048561E-005
   0.66704689050123278E-007  -0.351917151E-005
   0.66723177045979742E-007  -0.244627563E-005
   0.66741665041836207E-007  -0.155235693E-005
   0.66760153037692671E-007  -0.881241419E-006
   0.66778641033549135E-007  -0.333373009E-006
   0.66797129029405600E-007   0.203155537E-006
   0.66815617025262064E-007   0.741140070E-006
   0.66834105021118528E-007   0.124298822E-005
   0.66852593016974993E-007   0.167082123E-005
   0.66871081012831457E-007   0.197188160E-005
   0.66889569008687921E-007   0.210046642E-005
   0.66908057004544386E-007   0.204105027E-005
   0.66926545000400850E-007   0.176102481E-005
   0.66945032996257314E-007   0.121021299E-005
   0.66963520992113779E-007   0.423703170E-006
   0.66982008987970243E-007  -0.437492474E-006
   0.67000496983826707E-007  -0.117426669E-005
   0.67018984979683172E-007  -0.163576226E-005
   0.67037472975539636E-007  -0.176780998E-005
   0.67055960971396100E-007  -0.165593133E-005
   0.67074448967252565E-007  -0.146375794E-005
   0.67092936963109029E-007  -0.125887652E-005
   0.67111424958965493E-007  -0.966355287E-006
   0.67129912954821958E-007  -0.529225190E-006
   0.67148400950678422E-007  -0.667995437E-008
   0.67166888946534886E-007   0.526650865E-006
   0.67185376942391350E-007   0.106619893E-005
   0.67203864938247815E-007   0.162043330E-005
   0.67222352934104279E-007   0.215948103E-005
   0.67240840929960743E-007   0.264761206E-005
   0.67259328925817208E-007   0.306271477E-005
   0.67277816921673672E-007   0.339080862E-005
   0.67296304917530136E-007   0.366151085E-005
   0.67314792913386601E-007   0.395464031E-005
   0.67333280909243065E-007   0.429622014E-005
   0.67351768905099529E-007   0.458273098E-005
   0.67370256900955994E-007   0.468453845E-005
   0.67388744896812458E-007   0.457912392E-005
   0.67407232892668922E-007   0.429341435E-005
   0.67425720888525387E-007   0.377123320E-005
   0.67444208884381851E-007   0.292012055E-005
   0.67462696880238315E-007   0.175799778E-005
   0.67481184876094780E-007   0.408725782E-006
   0.67499672871951244E-007  -0.994499374E-006
   0.67518160867807708E-007  -0.229827083E-005
   0.67536648863664173E-007  -0.331639694E-005
   0.67555136859520637E-007  -0.396792802E-005
   0.67573624855377101E-007  -0.434974572E-005
   0.67592112851233566E-007  -0.456608905E-005
   0.67610600847090030E-007  -0.460008278E-005
   0.67629088842946494E-007  -0.443960516E-005
   0.67647576838802959E-007  -0.416656439E-005
   0.67666064834659423E-007  -0.382521239E-005
   0.67684552830515887E-007  -0.336918879E-005
   0.67703040826372352E-007  -0.280953282E-005
   0.67721528822228816E-007  -0.224075870E-005
   0.67740016818085280E-007  -0.168665701E-005
   0.67758504813941745E-007  -0.110462929E-005
   0.67776992809798209E-007  -0.536689981E-006
   0.67795480805654673E-007  -0.541396616E-007
   0.67813968801511137E-007   0.420284636E-006
   0.67832456797367602E-007   0.102712659E-005
   0.67850944793224066E-007   0.173776448E-005
   0.67869432789080530E-007   0.238797088E-005
   0.67887920784936995E-007   0.289070022E-005
   0.67906408780793459E-007   0.325038786E-005
   0.67924896776649923E-007   0.343073202E-005
   0.67943384772506388E-007   0.336694711E-005
   0.67961872768362852E-007   0.306429388E-005
   0.67980360764219316E-007   0.257095780E-005
   0.67998848760075781E-007   0.191329673E-005
   0.68017336755932245E-007   0.115746343E-005
   0.68035824751788709E-007   0.468842245E-006
   0.68054312747645174E-007  -0.406924983E-008
   0.68072800743501638E-007  -0.283008347E-006
   0.68091288739358102E-007  -0.515469992E-006
   0.68109776735214567E-007  -0.788426291E-006
   0.68128264731071031E-007  -0.105108279E-005
   0.68146752726927495E-007  -0.121346807E-005
   0.68165240722783960E-007  -0.125238478E-005
   0.68183728718640424E-007  -0.121298581E-005
   0.68202216714496888E-007  -0.117220475E-005
   0.68220704710353353E-007  -0.121552625E-005
   0.68239192706209817E-007  -0.137788265E-005
   0.68257680702066281E-007  -0.157425893E-005
   0.68276168697922746E-007  -0.164483174E-005
   0.68294656693779210E-007  -0.149759364E-005
   0.68313144689635674E-007  -0.116746867E-005
   0.68331632685492139E-007  -0.742542738E-006
   0.68350120681348603E-007  -0.300832681E-006
   0.68368608677205067E-007   0.846621333E-007
   0.68387096673061532E-007   0.364107791E-006
   0.68405584668917996E-007   0.557362796E-006
   0.68424072664774460E-007   0.727028976E-006
   0.68442560660630924E-007   0.894538289E-006
   0.68461048656487389E-007   0.102953061E-005
   0.68479536652343853E-007   0.112263808E-005
   0.68498024648200317E-007   0.120900359E-005
   0.68516512644056782E-007   0.129475461E-005
   0.68535000639913246E-007   0.130659180E-005
   0.68553488635769710E-007   0.115345745E-005
   0.68571976631626175E-007   0.801891588E-006
   0.68590464627482639E-007   0.249002142E-006
   0.68608952623339103E-007  -0.511942972E-006
   0.68627440619195568E-007  -0.139833833E-005
   0.68645928615052032E-007  -0.216133344E-005
   0.68664416610908496E-007  -0.254458450E-005
   0.68682904606764961E-007  -0.251948154E-005
   0.68701392602621425E-007  -0.225872759E-005
   0.68719880598477889E-007  -0.190974833E-005
   0.68738368594334354E-007  -0.150340463E-005
   0.68756856590190818E-007  -0.102770048E-005
   0.68775344586047282E-007  -0.458826037E-006
   0.68793832581903747E-007   0.238326095E-006
   0.68812320577760211E-007   0.103015623E-005
   0.68830808573616675E-007   0.177528102E-005
   0.68849296569473140E-007   0.234184836E-005
   0.68867784565329604E-007   0.271697604E-005
   0.68886272561186068E-007   0.295011660E-005
   0.68904760557042533E-007   0.304022228E-005
   0.68923248552898997E-007   0.292342861E-005
   0.68941736548755461E-007   0.255185137E-005
   0.68960224544611926E-007   0.196116935E-005
   0.68978712540468390E-007   0.124032044E-005
   0.68997200536324854E-007   0.426444160E-006
   0.69015688532181318E-007  -0.512138058E-006
   0.69034176528037783E-007  -0.154277166E-005
   0.69052664523894247E-007  -0.249899313E-005
   0.69071152519750711E-007  -0.323104587E-005
   0.69089640515607176E-007  -0.376798675E-005
   0.69108128511463640E-007  -0.424759128E-005
   0.69126616507320104E-007  -0.472326656E-005
   0.69145104503176569E-007  -0.509765505E-005
   0.69163592499033033E-007  -0.522007986E-005
   0.69182080494889497E-007  -0.501151908E-005
   0.69200568490745962E-007  -0.449609934E-005
   0.69219056486602426E-007  -0.372217619E-005
   0.69237544482458890E-007  -0.268409804E-005
   0.69256032478315355E-007  -0.135848666E-005
   0.69274520474171819E-007   0.203615400E-006
   0.69293008470028283E-007   0.185993417E-005
   0.69311496465884748E-007   0.342691692E-005
   0.69329984461741212E-007   0.472576130E-005
   0.69348472457597676E-007   0.563698450E-005
   0.69366960453454141E-007   0.615662839E-005
   0.69385448449310605E-007   0.637827179E-005
   0.69403936445167069E-007   0.641317956E-005
   0.69422424441023534E-007   0.634193111E-005
   0.69440912436879998E-007   0.619819639E-005
   0.69459400432736462E-007   0.593454752E-005
   0.69477888428592927E-007   0.541479267E-005
   0.69496376424449391E-007   0.449742629E-005
   0.69514864420305855E-007   0.316753176E-005
   0.69533352416162320E-007   0.160650404E-005
   0.69551840412018784E-007   0.120228151E-006
   0.69570328407875248E-007  -0.103544528E-005
   0.69588816403731713E-007  -0.176419553E-005
   0.69607304399588177E-007  -0.207881817E-005
   0.69625792395444641E-007  -0.202214937E-005
   0.69644280391301105E-007  -0.168153633E-005
   0.69662768387157570E-007  -0.120112588E-005
   0.69681256383014034E-007  -0.722024936E-006
   0.69699744378870498E-007  -0.360262675E-006
   0.69718232374726963E-007  -0.228034921E-006
   0.69736720370583427E-007  -0.359662351E-006
   0.69755208366439891E-007  -0.620416472E-006
   0.69773696362296356E-007  -0.815751832E-006
   0.69792184358152820E-007  -0.898057237E-006
   0.69810672354009284E-007  -0.983437644E-006
   0.69829160349865749E-007  -0.121099606E-005
   0.69847648345722213E-007  -0.166627717E-005
   0.69866136341578677E-007  -0.235685320E-005
   0.69884624337435142E-007  -0.315726720E-005
   0.69903112333291606E-007  -0.384670921E-005
   0.69921600329148070E-007  -0.429010743E-005
   0.69940088325004535E-007  -0.453683879E-005
   0.69958576320860999E-007  -0.470480745E-005
   0.69977064316717463E-007  -0.483107533E-005
   0.69995552312573928E-007  -0.485948658E-005
   0.70014040308430392E-007  -0.471540170E-005
   0.70032528304286856E-007  -0.436904884E-005
   0.70051016300143321E-007  -0.384008217E-005
   0.70069504295999785E-007  -0.313196188E-005
   0.70087992291856249E-007  -0.219694107E-005
   0.70106480287712714E-007  -0.104380820E-005
   0.70124968283569178E-007   0.162933020E-006
   0.70143456279425642E-007   0.124563701E-005
   0.70161944275282107E-007   0.221949585E-005
   0.70180432271138571E-007   0.318431989E-005
   0.70198920266995035E-007   0.404551929E-005
   0.70217408262851500E-007   0.456616726E-005
   0.70235896258707964E-007   0.470262603E-005
   0.70254384254564428E-007   0.466324718E-005
   0.70272872250420892E-007   0.460937054E-005
   0.70291360246277357E-007   0.451109690E-005
   0.70309848242133821E-007   0.432210618E-005
   0.70328336237990285E-007   0.408520782E-005
   0.70346824233846750E-007   0.382449343E-005
   0.70365312229703214E-007   0.350785808E-005
   0.70383800225559678E-007   0.314607905E-005
   0.70402288221416143E-007   0.278879338E-005
   0.70420776217272607E-007   0.241442899E-005
   0.70439264213129071E-007   0.194224026E-005
   0.70457752208985536E-007   0.135225014E-005
   0.70476240204842000E-007   0.704092940E-006
   0.70494728200698464E-007   0.438892016E-007
   0.70513216196554929E-007  -0.650599645E-006
   0.70531704192411393E-007  -0.143819739E-005
   0.70550192188267857E-007  -0.233655464E-005
   0.70568680184124322E-007  -0.325399242E-005
   0.70587168179980786E-007  -0.403208242E-005
   0.70605656175837250E-007  -0.460603860E-005
   0.70624144171693715E-007  -0.506119295E-005
   0.70642632167550179E-007  -0.544738032E-005
   0.70661120163406643E-007  -0.561791012E-005
   0.70679608159263108E-007  -0.538595577E-005
   0.70698096155119572E-007  -0.478142692E-005
   0.70716584150976036E-007  -0.400176486E-005
   0.70735072146832501E-007  -0.315549369E-005
   0.70753560142688965E-007  -0.221815480E-005
   0.70772048138545429E-007  -0.119949891E-005
   0.70790536134401894E-007  -0.172004661E-006
   0.70809024130258358E-007   0.843514044E-006
   0.70827512126114822E-007   0.185017291E-005
   0.70846000121971286E-007   0.276017818E-005
   0.70864488117827751E-007   0.345837498E-005
   0.70882976113684215E-007   0.392826814E-005
   0.70901464109540679E-007   0.418484706E-005
   0.70919952105397144E-007   0.419197295E-005
   0.70938440101253608E-007   0.399788451E-005
   0.70956928097110072E-007   0.381273594E-005
   0.70975416092966537E-007   0.376799562E-005
   0.70993904088823001E-007   0.371897636E-005
   0.71012392084679465E-007   0.344456271E-005
   0.71030880080535930E-007   0.291530887E-005
   0.71049368076392394E-007   0.223322468E-005
   0.71067856072248858E-007   0.146422417E-005
   0.71086344068105323E-007   0.674638216E-006
   0.71104832063961787E-007  -0.134281777E-007
   0.71123320059818251E-007  -0.549987760E-006
   0.71141808055674716E-007  -0.102748197E-005
   0.71160296051531180E-007  -0.151196991E-005
   0.71178784047387644E-007  -0.192046218E-005
   0.71197272043244109E-007  -0.216931312E-005
   0.71215760039100573E-007  -0.232167145E-005
   0.71234248034957037E-007  -0.246420404E-005
   0.71252736030813502E-007  -0.254228416E-005
   0.71271224026669966E-007  -0.245558203E-005
   0.71289712022526430E-007  -0.224182213E-005
   0.71308200018382895E-007  -0.203066497E-005
   0.71326688014239359E-007  -0.187203750E-005
   0.71345176010095823E-007  -0.173408932E-005
   0.71363664005952288E-007  -0.161623393E-005
   0.71382152001808752E-007  -0.153906331E-005
   0.71400639997665216E-007  -0.146212301E-005
   0.71419127993521681E-007  -0.131931290E-005
   0.71437615989378145E-007  -0.110722806E-005
   0.71456103985234609E-007  -0.875940486E-006
   0.71474591981091073E-007  -0.695089284E-006
   0.71493079976947538E-007  -0.680861717E-006
   0.71511567972804002E-007  -0.955746032E-006
   0.71530055968660466E-007  -0.148700883E-005
   0.71548543964516931E-007  -0.202433307E-005
   0.71567031960373395E-007  -0.227727764E-005
   0.71585519956229859E-007  -0.212958639E-005
   0.71604007952086324E-007  -0.165272252E-005
   0.71622495947942788E-007  -0.974187287E-006
   0.71640983943799252E-007  -0.195410223E-006
   0.71659471939655717E-007   0.598227473E-006
   0.71677959935512181E-007   0.133041249E-005
   0.71696447931368645E-007   0.196707833E-005
   0.71714935927225110E-007   0.252945824E-005
   0.71733423923081574E-007   0.306233278E-005
   0.71751911918938038E-007   0.361012962E-005
   0.71770399914794503E-007   0.421049435E-005
   0.71788887910650967E-007   0.485093187E-005
   0.71807375906507431E-007   0.542254065E-005
   0.71825863902363896E-007   0.578098479E-005
   0.71844351898220360E-007   0.587448949E-005
   0.71862839894076824E-007   0.576630509E-005
   0.71881327889933289E-007   0.554147755E-005
   0.71899815885789753E-007   0.525078440E-005
   0.71918303881646217E-007   0.491187620E-005
   0.71936791877502682E-007   0.447770753E-005
   0.71955279873359146E-007   0.383345377E-005
   0.71973767869215610E-007   0.291100810E-005
   0.71992255865072075E-007   0.177105994E-005
   0.72010743860928539E-007   0.501979798E-006
   0.72029231856785003E-007  -0.889134753E-006
   0.72047719852641467E-007  -0.238738949E-005
   0.72066207848497932E-007  -0.384114401E-005
   0.72084695844354396E-007  -0.503409319E-005
   0.72103183840210860E-007  -0.585473981E-005
   0.72121671836067325E-007  -0.632420915E-005
   0.72140159831923789E-007  -0.651021310E-005
   0.72158647827780253E-007  -0.650058473E-005
   0.72177135823636718E-007  -0.642865825E-005
   0.72195623819493182E-007  -0.642225768E-005
   0.72214111815349646E-007  -0.649231379E-005
   0.72232599811206111E-007  -0.651658775E-005
   0.72251087807062575E-007  -0.636333016E-005
   0.72269575802919039E-007  -0.599164696E-005
   0.72288063798775504E-007  -0.540040810E-005
   0.72306551794631968E-007  -0.455652389E-005
   0.72325039790488432E-007  -0.346428692E-005
   0.72343527786344897E-007  -0.223689767E-005
   0.72362015782201361E-007  -0.975354851E-006
   0.72380503778057825E-007   0.358681632E-006
   0.72398991773914290E-007   0.180412781E-005
   0.72417479769770754E-007   0.321034122E-005
   0.72435967765627218E-007   0.436415303E-005
   0.72454455761483683E-007   0.524287043E-005
   0.72472943757340147E-007   0.595439042E-005
   0.72491431753196611E-007   0.648739751E-005
   0.72509919749053076E-007   0.671460339E-005
   0.72528407744909540E-007   0.659565694E-005
   0.72546895740766004E-007   0.619563207E-005
   0.72565383736622469E-007   0.554639655E-005
   0.72583871732478933E-007   0.466529355E-005
