t              TwoCables.fdtd_Probe_Start_Ez_10_25_10.dat
   0.94028919033579614E-008  -0.320497334E+000
   0.94044326033257408E-008  -0.313962579E+000
   0.94059733032935203E-008  -0.307419389E+000
   0.94075140032612997E-008  -0.300867975E+000
   0.94090547032290792E-008  -0.294304699E+000
   0.94105954031968586E-008  -0.287719339E+000
   0.94121361031646381E-008  -0.281118602E+000
   0.94136768031324175E-008  -0.274508983E+000
   0.94152175031001969E-008  -0.267884612E+000
   0.94167582030679764E-008  -0.261242926E+000
   0.94182989030357558E-008  -0.254592538E+000
   0.94198396030035353E-008  -0.247929633E+000
   0.94213803029713147E-008  -0.241262361E+000
   0.94229210029390942E-008  -0.234586820E+000
   0.94244617029068736E-008  -0.227910817E+000
   0.94260024028746531E-008  -0.221218869E+000
   0.94275431028424325E-008  -0.214515924E+000
   0.94290838028102120E-008  -0.207799196E+000
   0.94306245027779914E-008  -0.201065883E+000
   0.94321652027457709E-008  -0.194327787E+000
   0.94337059027135503E-008  -0.187587395E+000
   0.94352466026813298E-008  -0.180842817E+000
   0.94367873026491092E-008  -0.174092740E+000
   0.94383280026168886E-008  -0.167329267E+000
   0.94398687025846681E-008  -0.160553262E+000
   0.94414094025524475E-008  -0.153772891E+000
   0.94429501025202270E-008  -0.146990895E+000
   0.94444908024880064E-008  -0.140209019E+000
   0.94460315024557859E-008  -0.133421212E+000
   0.94475722024235653E-008  -0.126630008E+000
   0.94491129023913448E-008  -0.119830593E+000
   0.94506536023591242E-008  -0.113025911E+000
   0.94521943023269037E-008  -0.106210403E+000
   0.94537350022946831E-008  -0.993934870E-001
   0.94552757022624626E-008  -0.925762802E-001
   0.94568164022302420E-008  -0.857489482E-001
   0.94583571021980214E-008  -0.789220110E-001
   0.94598978021658009E-008  -0.720938891E-001
   0.94614385021335803E-008  -0.652663261E-001
   0.94629792021013598E-008  -0.584401675E-001
   0.94645199020691392E-008  -0.516196899E-001
   0.94660606020369187E-008  -0.447938517E-001
   0.94676013020046981E-008  -0.379604995E-001
   0.94691420019724776E-008  -0.311253089E-001
   0.94706827019402570E-008  -0.242892802E-001
   0.94722234019080365E-008  -0.174527057E-001
   0.94737641018758159E-008  -0.106231868E-001
   0.94753048018435954E-008  -0.379282050E-002
   0.94768455018113748E-008   0.304133981E-002
   0.94783862017791543E-008   0.987018272E-002
   0.94799269017469337E-008   0.166930724E-001
   0.94814676017147131E-008   0.235138293E-001
   0.94830083016824926E-008   0.303289499E-001
   0.94845490016502720E-008   0.371468700E-001
   0.94860897016180515E-008   0.439601503E-001
   0.94876304015858309E-008   0.507730544E-001
   0.94891711015536104E-008   0.575856529E-001
   0.94907118015213898E-008   0.643943921E-001
   0.94922525014891693E-008   0.711963549E-001
   0.94937932014569487E-008   0.779890493E-001
   0.94953339014247282E-008   0.847737640E-001
   0.94968746013925076E-008   0.915551186E-001
   0.94984153013602871E-008   0.983294845E-001
   0.94999560013280665E-008   0.105097681E+000
   0.95014967012958459E-008   0.111861341E+000
   0.95030374012636254E-008   0.118618734E+000
   0.95045781012314048E-008   0.125364423E+000
   0.95061188011991843E-008   0.132111624E+000
   0.95076595011669637E-008   0.138849124E+000
   0.95092002011347432E-008   0.145577729E+000
   0.95107409011025226E-008   0.152299002E+000
   0.95122816010703021E-008   0.159007877E+000
   0.95138223010380815E-008   0.165707991E+000
   0.95153630010058610E-008   0.172402516E+000
   0.95169037009736404E-008   0.179089546E+000
   0.95184444009414199E-008   0.185762778E+000
   0.95199851009091993E-008   0.192420200E+000
   0.95215258008769788E-008   0.199060664E+000
   0.95230665008447582E-008   0.205695316E+000
   0.95246072008125376E-008   0.212315649E+000
   0.95261479007803171E-008   0.218928769E+000
   0.95276886007480965E-008   0.225541025E+000
   0.95292293007158760E-008   0.232135564E+000
   0.95307700006836554E-008   0.238712341E+000
   0.95323107006514349E-008   0.245279104E+000
   0.95338514006192143E-008   0.251831323E+000
   0.95353921005869938E-008   0.258375794E+000
   0.95369328005547732E-008   0.264907479E+000
   0.95384735005225527E-008   0.271425962E+000
   0.95400142004903321E-008   0.277920127E+000
   0.95415549004581116E-008   0.284391761E+000
   0.95430956004258910E-008   0.290850013E+000
   0.95446363003936704E-008   0.297291398E+000
   0.95461770003614499E-008   0.303715795E+000
   0.95477177003292293E-008   0.310126692E+000
   0.95492584002970088E-008   0.316527635E+000
   0.95507991002647882E-008   0.322918504E+000
   0.95523398002325677E-008   0.329295963E+000
   0.95538805002003471E-008   0.335653543E+000
   0.95554212001681266E-008   0.341993183E+000
   0.95569619001359060E-008   0.348309100E+000
   0.95585026001036855E-008   0.354599059E+000
   0.95600433000714649E-008   0.360871822E+000
   0.95615840000392444E-008   0.367119730E+000
   0.95631247000070238E-008   0.373351365E+000
   0.95646653999748033E-008   0.379564494E+000
   0.95662060999425827E-008   0.385758191E+000
   0.95677467999103621E-008   0.391928136E+000
   0.95692874998781416E-008   0.398080796E+000
   0.95708281998459210E-008   0.404212981E+000
   0.95723688998137005E-008   0.410332471E+000
   0.95739095997814799E-008   0.416431814E+000
   0.95754502997492594E-008   0.422506005E+000
   0.95769909997170388E-008   0.428551733E+000
   0.95785316996848183E-008   0.434573531E+000
   0.95800723996525977E-008   0.440574199E+000
   0.95816130996203772E-008   0.446547210E+000
   0.95831537995881566E-008   0.452497840E+000
   0.95846944995559361E-008   0.458420753E+000
   0.95862351995237155E-008   0.464316308E+000
   0.95877758994914949E-008   0.470189184E+000
   0.95893165994592744E-008   0.476039231E+000
   0.95908572994270538E-008   0.481872857E+000
   0.95923979993948333E-008   0.487684011E+000
   0.95939386993626127E-008   0.493467659E+000
   0.95954793993303922E-008   0.499227792E+000
   0.95970200992981716E-008   0.504957318E+000
   0.95985607992659511E-008   0.510653257E+000
   0.96001014992337305E-008   0.516323328E+000
   0.96016421992015100E-008   0.521959126E+000
   0.96031828991692894E-008   0.527560532E+000
   0.96047235991370689E-008   0.533132255E+000
   0.96062642991048483E-008   0.538675606E+000
   0.96078049990726277E-008   0.544203341E+000
   0.96093456990404072E-008   0.549704015E+000
   0.96108863990081866E-008   0.555185676E+000
   0.96124270989759661E-008   0.560640335E+000
   0.96139677989437455E-008   0.566060603E+000
   0.96155084989115250E-008   0.571440220E+000
   0.96170491988793044E-008   0.576784968E+000
   0.96185898988470839E-008   0.582092762E+000
   0.96201305988148633E-008   0.587365508E+000
   0.96216712987826428E-008   0.592606723E+000
   0.96232119987504222E-008   0.597821534E+000
   0.96247526987182017E-008   0.603009045E+000
   0.96262933986859811E-008   0.608164847E+000
   0.96278340986537606E-008   0.613293052E+000
   0.96293747986215400E-008   0.618384242E+000
   0.96309154985893194E-008   0.623437405E+000
   0.96324561985570989E-008   0.628462613E+000
   0.96339968985248783E-008   0.633453488E+000
   0.96355375984926578E-008   0.638409853E+000
   0.96370782984604372E-008   0.643335700E+000
   0.96386189984282167E-008   0.648224056E+000
   0.96401596983959961E-008   0.653070509E+000
   0.96417003983637756E-008   0.657871187E+000
   0.96432410983315550E-008   0.662633359E+000
   0.96447817982993345E-008   0.667358220E+000
   0.96463224982671139E-008   0.672048807E+000
   0.96478631982348934E-008   0.676708639E+000
   0.96494038982026728E-008   0.681339085E+000
   0.96509445981704522E-008   0.685941041E+000
   0.96524852981382317E-008   0.690508902E+000
   0.96540259981060111E-008   0.695037365E+000
   0.96555666980737906E-008   0.699519992E+000
   0.96571073980415700E-008   0.703957617E+000
   0.96586480980093495E-008   0.708349526E+000
   0.96601887979771289E-008   0.712699175E+000
   0.96617294979449084E-008   0.717011213E+000
   0.96632701979126878E-008   0.721282065E+000
   0.96648108978804673E-008   0.725512147E+000
   0.96663515978482467E-008   0.729701817E+000
   0.96678922978160262E-008   0.733855247E+000
   0.96694329977838056E-008   0.737972319E+000
   0.96709736977515851E-008   0.742053151E+000
   0.96725143977193645E-008   0.746096432E+000
   0.96740550976871439E-008   0.750094235E+000
   0.96755957976549234E-008   0.754047096E+000
   0.96771364976227028E-008   0.757956862E+000
   0.96786771975904823E-008   0.761822581E+000
   0.96802178975582617E-008   0.765642762E+000
   0.96817585975260412E-008   0.769416630E+000
   0.96832992974938206E-008   0.773142576E+000
   0.96848399974616001E-008   0.776821792E+000
   0.96863806974293795E-008   0.780459046E+000
   0.96879213973971590E-008   0.784061730E+000
   0.96894620973649384E-008   0.787626326E+000
   0.96910027973327179E-008   0.791147947E+000
   0.96925434973004973E-008   0.794621050E+000
   0.96940841972682767E-008   0.798049092E+000
   0.96956248972360562E-008   0.801433265E+000
   0.96971655972038356E-008   0.804772198E+000
   0.96987062971716151E-008   0.808065951E+000
   0.97002469971393945E-008   0.811305463E+000
   0.97017876971071740E-008   0.814492524E+000
   0.97033283970749534E-008   0.817631364E+000
   0.97048690970427329E-008   0.820725381E+000
   0.97064097970105123E-008   0.823776782E+000
   0.97079504969782918E-008   0.826785326E+000
   0.97094911969460712E-008   0.829747498E+000
   0.97110318969138507E-008   0.832661152E+000
   0.97125725968816301E-008   0.835525095E+000
   0.97141132968494096E-008   0.838345706E+000
   0.97156539968171890E-008   0.841122448E+000
   0.97171946967849684E-008   0.843848825E+000
   0.97187353967527479E-008   0.846522748E+000
   0.97202760967205273E-008   0.849139154E+000
   0.97218167966883068E-008   0.851701081E+000
   0.97233574966560862E-008   0.854220152E+000
   0.97248981966238657E-008   0.856696188E+000
   0.97264388965916451E-008   0.859126210E+000
   0.97279795965594246E-008   0.861505926E+000
   0.97295202965272040E-008   0.863830566E+000
   0.97310609964949835E-008   0.866103649E+000
   0.97326016964627629E-008   0.868328214E+000
   0.97341423964305424E-008   0.870504856E+000
   0.97356830963983218E-008   0.872633457E+000
   0.97372237963661012E-008   0.874710143E+000
   0.97387644963338807E-008   0.876731634E+000
   0.97403051963016601E-008   0.878702521E+000
   0.97418458962694396E-008   0.880622923E+000
   0.97433865962372190E-008   0.882492781E+000
   0.97449272962049985E-008   0.884313405E+000
   0.97464679961727779E-008   0.886079490E+000
   0.97480086961405574E-008   0.887790799E+000
   0.97495493961083368E-008   0.889448822E+000
   0.97510900960761163E-008   0.891055942E+000
   0.97526307960438957E-008   0.892613828E+000
   0.97541714960116752E-008   0.894119978E+000
   0.97557121959794546E-008   0.895576954E+000
   0.97572528959472341E-008   0.896981597E+000
   0.97587935959150135E-008   0.898333669E+000
   0.97603342958827929E-008   0.899634838E+000
   0.97618749958505724E-008   0.900881708E+000
   0.97634156958183518E-008   0.902073324E+000
   0.97649563957861313E-008   0.903207600E+000
   0.97664970957539107E-008   0.904286921E+000
   0.97680377957216902E-008   0.905313909E+000
   0.97695784956894696E-008   0.906288981E+000
   0.97711191956572491E-008   0.907213032E+000
   0.97726598956250285E-008   0.908083141E+000
   0.97742005955928080E-008   0.908898175E+000
   0.97757412955605874E-008   0.909661651E+000
   0.97772819955283669E-008   0.910375655E+000
   0.97788226954961463E-008   0.911040604E+000
   0.97803633954639257E-008   0.911652207E+000
   0.97819040954317052E-008   0.912206173E+000
   0.97834447953994846E-008   0.912699580E+000
   0.97849854953672641E-008   0.913134515E+000
   0.97865261953350435E-008   0.913515985E+000
   0.97880668953028230E-008   0.913847625E+000
   0.97896075952706024E-008   0.914128363E+000
   0.97911482952383819E-008   0.914354920E+000
   0.97926889952061613E-008   0.914525330E+000
   0.97942296951739408E-008   0.914640665E+000
   0.97957703951417202E-008   0.914704144E+000
   0.97973110951094997E-008   0.914717734E+000
   0.97988517950772791E-008   0.914679170E+000
   0.98003924950450585E-008   0.914584637E+000
   0.98019331950128380E-008   0.914431512E+000
   0.98034738949806174E-008   0.914221525E+000
   0.98050145949483969E-008   0.913957953E+000
   0.98065552949161763E-008   0.913643122E+000
   0.98080959948839558E-008   0.913276136E+000
   0.98096366948517352E-008   0.912854016E+000
   0.98111773948195147E-008   0.912374675E+000
   0.98127180947872941E-008   0.911839128E+000
   0.98142587947550736E-008   0.911250472E+000
   0.98157994947228530E-008   0.910610914E+000
   0.98173401946906325E-008   0.909920216E+000
   0.98188808946584119E-008   0.909176409E+000
   0.98204215946261914E-008   0.908377945E+000
   0.98219622945939708E-008   0.907525063E+000
   0.98235029945617502E-008   0.906619132E+000
   0.98250436945295297E-008   0.905660927E+000
   0.98265843944973091E-008   0.904648840E+000
   0.98281250944650886E-008   0.903580487E+000
   0.98296657944328680E-008   0.902455986E+000
   0.98312064944006475E-008   0.901275635E+000
   0.98327471943684269E-008   0.900042355E+000
   0.98342878943362064E-008   0.898758352E+000
   0.98358285943039858E-008   0.897422850E+000
   0.98373692942717653E-008   0.896034718E+000
   0.98389099942395447E-008   0.894593596E+000
   0.98404506942073242E-008   0.893101215E+000
   0.98419913941751036E-008   0.891558051E+000
   0.98435320941428830E-008   0.889963448E+000
   0.98450727941106625E-008   0.888315439E+000
   0.98466134940784419E-008   0.886612773E+000
   0.98481541940462214E-008   0.884854794E+000
   0.98496948940140008E-008   0.883043408E+000
   0.98512355939817803E-008   0.881180286E+000
   0.98527762939495597E-008   0.879264951E+000
   0.98543169939173392E-008   0.877298713E+000
   0.98558576938851186E-008   0.875279188E+000
   0.98573983938528981E-008   0.873209476E+000
   0.98589390938206775E-008   0.871090531E+000
   0.98604797937884570E-008   0.868923008E+000
   0.98620204937562364E-008   0.866707683E+000
   0.98635611937240159E-008   0.864441991E+000
   0.98651018936917953E-008   0.862122715E+000
   0.98666425936595747E-008   0.859749794E+000
   0.98681832936273542E-008   0.857324302E+000
   0.98697239935951336E-008   0.854848623E+000
   0.98712646935629131E-008   0.852320194E+000
   0.98728053935306925E-008   0.849740922E+000
   0.98743460934984720E-008   0.847114146E+000
   0.98758867934662514E-008   0.844438493E+000
   0.98774274934340309E-008   0.841714263E+000
   0.98789681934018103E-008   0.838941813E+000
   0.98805088933695898E-008   0.836122990E+000
   0.98820495933373692E-008   0.833254695E+000
   0.98835902933051487E-008   0.830338418E+000
   0.98851309932729281E-008   0.827374101E+000
   0.98866716932407075E-008   0.824361920E+000
   0.98882123932084870E-008   0.821299911E+000
   0.98897530931762664E-008   0.818189621E+000
   0.98912937931440459E-008   0.815029144E+000
   0.98928344931118253E-008   0.811818480E+000
   0.98943751930796048E-008   0.808561623E+000
   0.98959158930473842E-008   0.805254817E+000
   0.98974565930151637E-008   0.801904202E+000
   0.98989972929829431E-008   0.798509777E+000
   0.99005379929507226E-008   0.795071125E+000
   0.99020786929185020E-008   0.791589916E+000
   0.99036193928862815E-008   0.788063765E+000
   0.99051600928540609E-008   0.784490466E+000
   0.99067007928218404E-008   0.780870140E+000
   0.99082414927896198E-008   0.777202725E+000
   0.99097821927573992E-008   0.773487985E+000
   0.99113228927251787E-008   0.769723356E+000
   0.99128635926929581E-008   0.765915990E+000
   0.99144042926607376E-008   0.762066722E+000
   0.99159449926285170E-008   0.758172572E+000
   0.99174856925962965E-008   0.754240513E+000
   0.99190263925640759E-008   0.750265539E+000
   0.99205670925318554E-008   0.746248543E+000
   0.99221077924996348E-008   0.742190123E+000
   0.99236484924674143E-008   0.738087058E+000
   0.99251891924351937E-008   0.733938277E+000
